,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
197,OPERATIONAL,"46008 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parc caní del riu Túria,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111076232267057980945"">Maria Elena Arcangeletti</a>'], 'photo_reference': 'Aap_uEBdFobiEwK9quCHqvjJLTpkcO9PVgRrG8E52wGAx_UsnWdFq2y-nWsmHN2y4JSuJg_YB33q1DzhSOzLsNBCNtxEqwBaZAOnzlN_LmrJ9Qy3Z3SaPVbmK7AEGHTftjMJ2-AV71Clxcwi5prFyCZWmEDw7Npiden-XqVet0cU_xbZYHdV', 'width': 3968}]",ChIJpy_eTldPYA0RSCIG-LePUB0,4.4,ChIJpy_eTldPYA0RSCIG-LePUB0,"['park', 'point_of_interest', 'establishment']",26,39.4813285,-0.3836206,39.48271472989272,-0.3821860201072777,39.48001507010728,-0.3848856798927222,True,"FJJ8+GH Valencia, Spain",8CFXFJJ8+GH,
198,OPERATIONAL,"Av. Pío Baroja, 46015 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Cabecera Park,"[{'height': 1151, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105745371811221486087"">Roberto Francisco Lasso Vidal</a>'], 'photo_reference': 'Aap_uEAuerOH1kvpLzN5HE1rmaJfDPlAIIag19h4xZTLV3QWBW1BhahKZcC0veJfR9C8qahWqFTxcnMZHFSOqo74xprh39DlQYjPcov-jkUPaT38--9s7E7jBvz6n98lCyn9Ymiz0_NpT3VmKWg-lDCVXWFgQyUzKq20yIlKDMNrPf9h4rW4', 'width': 2048}]",ChIJLfwbXHdPYA0R_NuqZ2LL8p0,4.6,ChIJLfwbXHdPYA0R_NuqZ2LL8p0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7882,39.4749298,-0.4079405,39.47637827989273,-0.4054136,39.47367862010729,-0.4087828,True,"FHFR+XR Valencia, Spain",8CFXFHFR+XR,
199,OPERATIONAL,"Av. de Manuel de Falla, s/n, 46018 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Jardí del Túria,"[{'height': 1596, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109452360885448124903"">Kirill Karpov</a>'], 'photo_reference': 'Aap_uECzLXCqIB4_X4YNOzibs8HgFNWGnafFupIwPFRsmRWcWew0qi8JUVGZrWda-zwo-c084ttSihmIT5k0ocQNYRl5L35wUcKI-xUXS09GwGjCASLM50NE-W-jfQxjrbX8mO3Em9eloaxHKTwwPwwopvmYjUg05IQirFX6nRQgC8bk5dYE', 'width': 2400}]",ChIJo5kMca5IYA0Rrp-Z8Iq3kok,4.6,ChIJo5kMca5IYA0Rrp-Z8Iq3kok,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",30645,39.476128,-0.3702367,39.47749972989272,-0.3688592201072778,39.47480007010728,-0.3715588798927223,True,"FJGH+FW Valencia, Spain",8CFXFJGH+FW,
200,OPERATIONAL,"46023 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parque,"[{'height': 4512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116144198689972290077"">Victor Manuel Moreno Medrano</a>'], 'photo_reference': 'Aap_uEBnOWiXx4KHvM-Eko1c92SmqVonS3yystuOAyXuxRig335rHlwgbs7Qgo_P6hOOOAuAIWFcNCR8CHM9NENH-hGAUflAekcsq7ZMqD7ay4kP3mZE2UKAff4nWB0MloyHbRj5ZkGEqxOgzxLn9iRqekZCN-FabACerG9gP3TuGcJfFeoU', 'width': 6016}]",ChIJZ4jw1rVJYA0RJz1H2HD3XQE,4.1,ChIJZ4jw1rVJYA0RJz1H2HD3XQE,"['park', 'point_of_interest', 'establishment']",28,39.4637626,-0.3483784,39.46511242989272,-0.3470285701072778,39.46241277010728,-0.3497282298927222,True,"FM72+GJ Valencia, Spain",8CFXFM72+GJ,
201,OPERATIONAL,"Unnamed Road, 46024, 46024, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,ibiza Park,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100343399983260876472"">Juan Cortes</a>'], 'photo_reference': 'Aap_uEAcFQ3FbSOQkJxNrojZ-YsW8JxZcQlWz9FI5osPNebElAlf1Jz36Xsa4SmWWaVSNmHJGlxvqW6Ip8xXS8JXam1DQXDP9Q47ySk7b6ZK0_BRqdkha00_IOqJ4FVE2_CMIoY7-zFTSRP1WCcLTeriv0tAhXT5LAHiA0rxJdo7_TZLYxRH', 'width': 2340}]",ChIJp9qbFUNJYA0RM_0j2u7tFfg,3.7,ChIJp9qbFUNJYA0RM_0j2u7tFfg,"['park', 'point_of_interest', 'establishment']",20,39.4605451,-0.3394617,39.46189492989273,-0.3381118701072778,39.45919527010728,-0.3408115298927223,True,"FM66+66 Valencia, Spain",8CFXFM66+66,
202,OPERATIONAL,"Carrer de Campoamor, 79, 46022 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Infantil Park,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105857966485203257506"">lucas avenza</a>'], 'photo_reference': 'Aap_uEDsYdYdvyZy-uP4ilt8DdO0ekImr2PtCiyRYtTFsmwjhByNynw2rcfQ3YyhLXZPdWiZU33zPHM8aNLjZ-iQTRq_-bhMK7PbiRxYWnEXTgeguykJrWkUuJzIA4icbsCD_3KEkWyYpVmCLgJXno5PxQKHPJfY8rv-WWHcqLcQDCdgruU6', 'width': 1280}]",ChIJJQVzHDdJYA0R7_CpnTni8vY,3.5,ChIJJQVzHDdJYA0R7_CpnTni8vY,"['park', 'point_of_interest', 'establishment']",2,39.4698233,-0.3428037,39.47123542989272,-0.3414244701072777,39.46853577010727,-0.3441241298927222,True,"FM94+WV Valencia, Spain",8CFXFM94+WV,
203,CLOSED_TEMPORARILY,"Jardín del Turia, s/n, 46023 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gulliver park,"[{'height': 1356, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100222910117644764575"">Fran Deee</a>'], 'photo_reference': 'Aap_uEDDDgPoTYxR_X63nPMuUVnHLJtDW9yvqQVPd82jTgdQlSbOEUaj4AT_ipri36ZEZtUCxplz0LQOBSD069Vl1U7EV23Qw0NUjfG6-sv3Rd7FeJzjGHI2NEx4FMT70rgbALQDZ1cPnbq2oxuYhVzGXbofP3MoQlGAkKP58bGJSTrft2ZQ', 'width': 2048}]",ChIJ98E0IMFIYA0RX4pSCR-943Q,4.5,ChIJ98E0IMFIYA0RX4pSCR-943Q,"['tourist_attraction', 'amusement_park', 'park', 'point_of_interest', 'establishment']",18259,39.4625232,-0.3595901,39.46407972989272,-0.35806975,39.46138007010727,-0.3612883499999999,,"FJ7R+25 Valencia, Spain",8CFXFJ7R+25,True
204,OPERATIONAL,"Plaça Num 96 Res Urb, 25 46023, 46023, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parco giochi,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111665995728019839965"">Adriano</a>'], 'photo_reference': 'Aap_uEA61MVgdqfDAYn-TK04eUeO8KXX2_gduEgrDzCQSBd18wH1VzAG9CvSo_iIHz6lb6XyrFE32-F5zPoclDgbsBSYK6x5xNvondhkcmjmaRKj2B0PwPB1a-s8XVpLdz3eCuppaahssIN8lXfxloiLTYWg0h87uMyuCoVW0mH-vLgDvfYV', 'width': 4096}]",ChIJG0M1sBxJYA0RXWexKAcifho,4.0,ChIJG0M1sBxJYA0RXWexKAcifho,"['park', 'point_of_interest', 'establishment']",8,39.4609031,-0.3468934,39.46222532989272,-0.3454346701072777,39.45952567010728,-0.3481343298927222,,"FM63+96 Valencia, Spain",8CFXFM63+96,
205,OPERATIONAL,"Carrer de Luis Merelo y Mas, 12A, 46023 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Fuencaliente Park,,ChIJsX0qR9VJYA0RSBg-xM9ziAY,4.0,ChIJsX0qR9VJYA0RSBg-xM9ziAY,"['park', 'point_of_interest', 'establishment']",6,39.4624727,-0.3496051,39.46382252989272,-0.3482552701072778,39.46112287010728,-0.3509549298927223,True,"FM62+X5 Valencia, Spain",8CFXFM62+X5,
206,OPERATIONAL,"Carrer d'Albalat dels Tarongers, 46021 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parc d'Albalat dels Tarongers,"[{'height': 5760, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105153698227238748679"">Jose Ros</a>'], 'photo_reference': 'Aap_uEBPvjYQPOy6yrXbGtE3VYr9DSc8nEBqbxaRYf4tEX8R2iwWzT-IjH3PYOGJb3NyCbFpbAom7-QVEv4JBXmXHmes3SAed3n0-c15vxydp2-UUmwg3nWoP8l5EZdg0rPhHiH0wYU2sEkJXg4D-QUktEGvcyNWg_vRQF7_X8M9FPOV66F2', 'width': 2592}]",ChIJ79JAyJtIYA0RQs92rMZqtlg,4.4,ChIJ79JAyJtIYA0RQs92rMZqtlg,"['park', 'point_of_interest', 'establishment']",90,39.4786993,-0.3502066,39.47981247989272,-0.3488526701072777,39.47711282010728,-0.3515523298927222,True,"FJHX+FW Valencia, Spain",8CFXFJHX+FW,
207,OPERATIONAL,"46023 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Luís Bolinches Park,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107468176617132647827"">Axolot Brochanes</a>'], 'photo_reference': 'Aap_uEDhELmYR0x39cbdwX5TuFLKE7LssPcj7rk251pBFr1Q71ayF5PcmfNQzO2OQFgiXPb61V9XxDhd3SlMgt_UHkPXolgMjSBKRiv3-i46JMvCrzjbtPhX1V4cCdBvB9zSIl_a6U1RNSXcTWWGCfZxhlW0XDQTEYdrcW3POIoFVRNSEvbR', 'width': 3264}]",ChIJQTa7x1RJYA0R9JDg4FrYaJc,3.0,ChIJQTa7x1RJYA0R9JDg4FrYaJc,"['park', 'point_of_interest', 'establishment']",1,39.4579844,-0.348826,39.45944787989273,-0.3474345701072777,39.45674822010728,-0.3501342298927222,,"FM52+5F Valencia, Spain",8CFXFM52+5F,
208,OPERATIONAL,"Plaça dels Arquitectes Calvo, 46023 València, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rojo Park,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100032283777857642722"">Maria</a>'], 'photo_reference': 'Aap_uEAVAVS0DiliJdWQRL1cUFGg8N6UVoAKFI-eSi5mSJldj31KdHZro818VAuu0gmCxAqQUvYT_n7GpCAcXknr83XqkomHe_J0UHJtFpmvOj_K1pt9OD5mM-N5q31t-tjAm76gv0hKJCaWF4p77Qfxo4z5OrbwAm1TSlLEo6zcZXWLUt1X', 'width': 3264}]",ChIJo68VE79IYA0R83OZO2_UO-8,4.3,ChIJo68VE79IYA0R83OZO2_UO-8,"['park', 'point_of_interest', 'establishment']",28,39.4665686,-0.3591585,39.46757947989272,-0.3576893701072777,39.46487982010728,-0.3603890298927222,True,"FJ8R+J8 Valencia, Spain",8CFXFJ8R+J8,
209,OPERATIONAL,"Camí Vell de Malilla, 45A, 46006 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parc Central,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113995139395198799374"">antonio aguero</a>'], 'photo_reference': 'Aap_uEB2qfb7-O876eOFoxKOa5hUni5E-RBp7RP_lT9TDBBn63cPyClQchym2qmOVKHkvNuw1x3CdL4UqO48O14FRC2H7bCt6QJ8DkzcWibJVVeOqLhsQihBMkkEo4vrYroZA3ojK55wzvH1XUdABSJ1utP5q87_whL46qcb_9lpngVSv4kJ', 'width': 4032}]",ChIJUaKzKDJPYA0RYJgEenZeycQ,4.5,ChIJUaKzKDJPYA0RYJgEenZeycQ,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",5697,39.4572581,-0.3790474,39.45860792989272,-0.3776975701072777,39.45590827010728,-0.3803972298927221,False,"FJ4C+W9 Valencia, Spain",8CFXFJ4C+W9,
210,OPERATIONAL,"Carrer de l'Alcalde Reig, 46006 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,perruno Park,,ChIJjRtA7aBJYA0RxsiM9VmJgpQ,0.0,ChIJjRtA7aBJYA0RxsiM9VmJgpQ,"['park', 'point_of_interest', 'establishment']",0,39.459697,-0.3577726,39.46088687989272,-0.3567339701072777,39.45818722010727,-0.3594336298927222,,"FJ5R+VV Valencia, Spain",8CFXFJ5R+VV,
211,OPERATIONAL,"46013 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Tranquilo Park,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117306558252605549610"">Quique Hs</a>'], 'photo_reference': 'Aap_uEDftWiQOzNmiGa5sEEM2bVHoLdDkNRLRiQmzX82ChJxfyMGRFvAJaAEJxVzndb5sop6cKMkDXDaylMyn4TG9je3hzB0mrqohk3pJmyPnpzDC0EM6FPesthoXwqkwSw7zeGd8h7YAbZFqe_xs3TN3oIcojjurmY4_E8IiBnKy6KbUBhI', 'width': 4000}]",ChIJe0RRQeVJYA0RtAGluz9-AO4,1.0,ChIJe0RRQeVJYA0RtAGluz9-AO4,"['park', 'point_of_interest', 'establishment']",1,39.4533838,-0.3597161,39.45465572989272,-0.3583098201072778,39.45195607010727,-0.3610094798927223,True,"FJ3R+94 Valencia, Spain",8CFXFJ3R+94,
212,OPERATIONAL,"Av. de Giorgeta, 60, 46007 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parque,,ChIJk_23G-JPYA0RHp3nIqg0XjA,4.0,ChIJk_23G-JPYA0RHp3nIqg0XjA,"['park', 'point_of_interest', 'establishment']",1,39.4555355,-0.3822282,39.45692352989271,-0.3808025701072777,39.45422387010727,-0.3835022298927223,True,"FJ49+64 Valencia, Spain",8CFXFJ49+64,
213,OPERATIONAL,"46006 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,"blanco, monteolivete Park","[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116583010269299260524"">Yoli Arazo</a>'], 'photo_reference': 'Aap_uEAFcawfoMwc0vrFE1sXwZTmZIxuBUwgTB0BcJf1GhUfxfIioWF2LdwjUCrOhIu3ME4lkfGcCeqpcGQO5uJh7qr08QETIVqW5gHVYoEmYrD6NWLJJgTqf9J0-LVGFd_P-wCxkWLChvhjpZ98Dky8-HCMP5FP393cAAbaeAHuC-aVHKDj', 'width': 1728}]",ChIJVVVVFc1IYA0RUzW-MGp1fOU,2.7,ChIJVVVVFc1IYA0RUzW-MGp1fOU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",3,39.4560805,-0.3736584,39.45758537989273,-0.3722519701072778,39.45488572010728,-0.3749516298927222,True,"FJ4G+CG Valencia, Spain",8CFXFJ4G+CG,
214,OPERATIONAL,"Passeig de la Petxina, 46018 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parque Rio,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113156172577140064702"">optimovil</a>'], 'photo_reference': 'Aap_uEB_g2Gliip3IHNPfuESZlXR5Rn0iboRgrZncOip5ilhupuMorje10LY-RTuuEqtVEHlO133ymM4oZ_1JBfx052lIUljxLFCu8r8b6XILSV8D498ccRAxPN8jvmKKZyoB16BqZd2WH3ZJUd5mLlCfRyYD-JrFyZJaCogwzETUsCrPlrL', 'width': 3648}]",ChIJrw2An2hPYA0RD-7NTvt2s8g,4.7,ChIJrw2An2hPYA0RD-7NTvt2s8g,"['park', 'point_of_interest', 'establishment']",222,39.4752573,-0.3972033,39.47633842989272,-0.3957702201072777,39.47363877010727,-0.3984698798927221,True,"FJG3+44 Valencia, Spain",8CFXFJG3+44,
215,OPERATIONAL,"Unnamed Road, 46022 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,área de recreación / parque pequeño.,,ChIJCZFeB-BJYA0RDO-cwP3z0XQ,0.0,ChIJCZFeB-BJYA0RDO-cwP3z0XQ,"['park', 'point_of_interest', 'establishment']",0,39.473698,-0.346881,39.47504782989272,-0.3455311701072777,39.47234817010727,-0.3482308298927222,True,"FMF3+F6 Valencia, Spain",8CFXFMF3+F6,
216,OPERATIONAL,"Av. de Manuel de Falla, s/n, 46018 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Jardí del Túria,"[{'height': 1596, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109452360885448124903"">Kirill Karpov</a>'], 'photo_reference': 'Aap_uEABUl1IR0lDJL51FEcQIW2Dma4Lf2BlkADVtceMGPmpDNhGO4Ydg8XUXZa1seBo3d4yQjlpipm-mEU_6VRk1OAJ01Cwu3yNOukQNanI3uosB00bXDZWX55wZgBsYiVSxBi882W5PqF6NbMpYuP-7iZEKqXBBAc2Pl1eGevTWm-4Lqhe', 'width': 2400}]",ChIJo5kMca5IYA0Rrp-Z8Iq3kok,4.6,ChIJo5kMca5IYA0Rrp-Z8Iq3kok,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",30645,39.476128,-0.3702367,39.47749972989272,-0.3688592201072778,39.47480007010728,-0.3715588798927223,True,"FJGH+FW Valencia, Spain",8CFXFJGH+FW,
217,OPERATIONAL,"Carrer dels Sants Just i Pastor, 98, 46021 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Jardí d’Aiora,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115359831921353809789"">Amalia Mussa</a>'], 'photo_reference': 'Aap_uECVsWQ9qFyHePUoUtNcKIaiFMuoFMNDbM4_w_GuTR74cWEzEg5Y8MlbZ3wZuEZCVwF856GKdTUjkmVugfoFnfDnAv7ZyxkMXnKLZBm4LupE4Afwb6RZL_C8Ob2ReekaC6V1SxM92OWAaqfBOnX6Zl57d0wYEKMaqOXDprsKHgwZzCiV', 'width': 3264}]",ChIJH0gmAI1IYA0RCOUNxQ2PVhY,4.5,ChIJH0gmAI1IYA0RCOUNxQ2PVhY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2349,39.4676509,-0.3441111,39.46932702989272,-0.3424243701072778,39.46662737010727,-0.3451240298927222,False,"FM94+39 Valencia, Spain",8CFXFM94+39,
218,OPERATIONAL,"Carrer de l'Assagador d'Alboraia, 46020 València, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,viejo Park,,ChIJFSlJm9JHYA0R79v2dBd3EvM,4.0,ChIJFSlJm9JHYA0R79v2dBd3EvM,"['park', 'point_of_interest', 'establishment']",2,39.4881999,-0.3626799,39.48955452989272,-0.3613362701072778,39.48685487010728,-0.3640359298927223,,"FJQP+7W Valencia, Spain",8CFXFJQP+7W,
219,CLOSED_TEMPORARILY,"Plaça de Manuel Granero, 46006 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parc Manuel Granero,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101592089680237186558"">Bruno De Luca Peneluppi</a>'], 'photo_reference': 'Aap_uEDnvJdgga3AJE5l7h3qVvDiSDkm6Vyy3bhG3C3_a-o0-6fP_7ngjGe6e-LWsE34jK3gE8sS5WT5YkSRzpapZFIWnrk_E_uyGjxzW00ycCUC2igQOWG5_iYfXQnd43LCBAXqolp8YLt9H8kZIsWmy7Qk8WRRIF5CgRRsIcZxPQTjMIwk', 'width': 4608}]",ChIJAQAAQTNPYA0RvJw90Evz0bc,3.5,ChIJAQAAQTNPYA0RvJw90Evz0bc,"['park', 'point_of_interest', 'establishment']",305,39.4588238,-0.3758653,39.46002017989272,-0.3748731701072778,39.45732052010728,-0.3775728298927222,,"FJ5F+GM Valencia, Spain",8CFXFJ5F+GM,True
220,OPERATIONAL,"Unnamed Road, 46024, 46024, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,ibiza Park,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100343399983260876472"">Juan Cortes</a>'], 'photo_reference': 'Aap_uEDASfofyRcij6hFpkHp-pHia-C9O3b6Gnrae2uCLk-kTc-2TT7bdP_Lfa7sDYEn7qXXPJmrCPdxu6yt_QudBsltB3jGIjInR-2Lh59CkKOJufSBsNTbi4gbUYe3fVkGfY--Hs2QABAlz6k1ikBxUKmCmZDcK0JyXaC7cZkxU_xRwArv', 'width': 2340}]",ChIJp9qbFUNJYA0RM_0j2u7tFfg,3.7,ChIJp9qbFUNJYA0RM_0j2u7tFfg,"['park', 'point_of_interest', 'establishment']",20,39.4605451,-0.3394617,39.46189492989273,-0.3381118701072778,39.45919527010728,-0.3408115298927223,True,"FM66+66 Valencia, Spain",8CFXFM66+66,
221,OPERATIONAL,"46023 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Luís Bolinches Park,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107468176617132647827"">Axolot Brochanes</a>'], 'photo_reference': 'Aap_uECYc5k-VFE9KjNWHh5Xel1ekQz95Ye7_pEXr_8AUsng19uwhQmUjDNCRd7HBq2FkjpyjH4nDSaCo119vcEpHFgn668lGNDI2INpTOUiJ26ux8hpQuAr8wSrNhquHAYbYlAUffNxZhJl9RM7Gsne2-sTHwS0_m_OcPtDVhJ6-W_FJO_p', 'width': 3264}]",ChIJQTa7x1RJYA0R9JDg4FrYaJc,3.0,ChIJQTa7x1RJYA0R9JDg4FrYaJc,"['park', 'point_of_interest', 'establishment']",1,39.4579844,-0.348826,39.45944787989273,-0.3474345701072777,39.45674822010728,-0.3501342298927222,,"FM52+5F Valencia, Spain",8CFXFM52+5F,
222,OPERATIONAL,"46023 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parque,"[{'height': 4512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116144198689972290077"">Victor Manuel Moreno Medrano</a>'], 'photo_reference': 'Aap_uEBmOlaGB4_6WVHoQERjXvzh9Cv7FnubBNVwI7NiOvAyF4gnSQN9L2oE2_W8cPAVfc17pkVsEsbxGf-LBGFBmHAnEvGDE87_uAK8M1Rk-Qe2d-4tBh96m4eN_znSHetSL0VG1SxXvTCueTVtfq1EuOTafws0-aGMoMSalgHnzK9889FW', 'width': 6016}]",ChIJZ4jw1rVJYA0RJz1H2HD3XQE,4.1,ChIJZ4jw1rVJYA0RJz1H2HD3XQE,"['park', 'point_of_interest', 'establishment']",28,39.4637626,-0.3483784,39.46511242989272,-0.3470285701072778,39.46241277010728,-0.3497282298927222,True,"FM72+GJ Valencia, Spain",8CFXFM72+GJ,
223,OPERATIONAL,"Plaça Num 96 Res Urb, 25 46023, 46023, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Parco giochi,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111665995728019839965"">Adriano</a>'], 'photo_reference': 'Aap_uEDXXojXxacOU7Yp16skKoyHdGnHUdThh3ZZ5nKJPSyniKjDBlIFU358HXLcQogfPp3fi6YzT-suvB2JOSNkEOiS7IKWbLtumC8X8iAkYBc8EA_gOLPpNAvuOM81Gwl-G0iqpigMVvuLLcf9amqilcNQ-E5GBhBsZ3borCaKN5J_712X', 'width': 4096}]",ChIJG0M1sBxJYA0RXWexKAcifho,4.0,ChIJG0M1sBxJYA0RXWexKAcifho,"['park', 'point_of_interest', 'establishment']",8,39.4609031,-0.3468934,39.46222532989272,-0.3454346701072777,39.45952567010728,-0.3481343298927222,,"FM63+96 Valencia, Spain",8CFXFM63+96,
