,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,photos,price_level,opening_hours.open_now,permanently_closed
441,OPERATIONAL,"Carrer de la Vall de la Ballestera, 44, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJFeZT-WRPYA0R-8NvA4LImRg,0.0,ChIJFeZT-WRPYA0R-8NvA4LImRg,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4787571,-0.4012169,39.47997297989272,-0.3998758701072777,39.47727332010727,-0.4025755298927222,FHHX+GG Valencia,8CFXFHHX+GG,,,,
442,OPERATIONAL,"Av. de Blasco Ibáñez, 17, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Clínic Universitari,ChIJczNAcKRIYA0Rel4VMvMQvyI,3.1,ChIJczNAcKRIYA0Rel4VMvMQvyI,"['hospital', 'health', 'point_of_interest', 'establishment']",423,39.4788821,-0.3620572,39.48036582989272,-0.3603540201072777,39.47766617010728,-0.3630536798927221,FJHQ+H5 Valencia,8CFXFJHQ+H5,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107581814080727174356"">Carlos Piña</a>'], 'photo_reference': 'Aap_uED3qbVVmMZesLiYLZoYilKs9vCs9T1Hd3swKcIoIbahgItzN38DS6bgfmph_SV9ELpoBunacEd3gMM1MtPt6ZlWp3ShG3UxU_aV4C2MQW-V7m3fqZrX5doaJZIUKDTp1ApkjY7v4kXcJNJvrBkwYnluBXNbY-RMsJoX2yaO3CFNBpFD', 'width': 4160}]",,True,
443,OPERATIONAL,"Carrer Salud, 46114 Casas de Barcena, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,HOSPITAL,ChIJZXVH3ZNIYA0R_tjK9xRcWIs,0.0,ChIJZXVH3ZNIYA0R_tjK9xRcWIs,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4697508,-0.3506706,39.47105472989272,-0.3493440201072778,39.46835507010728,-0.3520436798927223,FJ9X+WP Casas de Bárcena,8CFXFJ9X+WP,,,,
444,OPERATIONAL,"Av. de Blasco Ibáñez, 14, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Quirónsalud Valencia Hospital,ChIJx9Z6_6RIYA0RmNTC81HpUqk,2.7,ChIJx9Z6_6RIYA0RmNTC81HpUqk,"['hospital', 'health', 'point_of_interest', 'establishment']",440,39.4780885,-0.3646406,39.47952332989273,-0.3631807201072778,39.47682367010728,-0.3658803798927223,FJHP+64 Valencia,8CFXFJHP+64,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100636966384372775815"">Enrique</a>'], 'photo_reference': 'Aap_uEBiBHsrcapzpUzstOBSOQVt6-Oris8iXDGt06xyPulcAR8A_BMhVtBDBE_J8DFh_46UBjYtFl9gMMgdgP7VARBJYlfz6wPl1Xej6oS96yLw7NfoLYfU2ZZws2gSccJc7SqEpn2ZeHkRr_n7S2z6MLQ2u-7J293OXuLXIoSFNQCND8d6', 'width': 2976}]",,True,
445,OPERATIONAL,"Carrer Amics del Corpus, 17, 9, 46035 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Krankenhaus,ChIJIYF_WShFYA0RnpMZ0556XME,0.0,ChIJIYF_WShFYA0RnpMZ0556XME,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4883518,-0.395301,39.48973502989271,-0.3939760701072778,39.48703537010726,-0.3966757298927222,FJQ3+8V Valencia,8CFXFJQ3+8V,,,,
446,OPERATIONAL,"Av. de la Ilustración, 1, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,IMED Valencia,ChIJ72AquJ5FYA0RikLL-KgQSzU,2.5,ChIJ72AquJ5FYA0RikLL-KgQSzU,"['hospital', 'health', 'point_of_interest', 'establishment']",1447,39.5022331,-0.4083266,39.50333287989272,-0.4072191701072778,39.50063322010728,-0.4099188298927223,GH2R+VM Burjassot,8CFXGH2R+VM,"[{'height': 3189, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109570910992747661097"">IMED Valencia</a>'], 'photo_reference': 'Aap_uECiWlZZ-IsFzQ4iLoMlBOvc-6dvNITqNwN1MnfzmS5L32Yc0omasjn7Pz6uwIcc7FOyQxnhacdQFfsN9aeFSr0Z9J4qftzSlpw3iUyTA-4qxFzSQEJ2ZpW8eDkS5fiFB7ksfVDECGFRcUeyc0FIcWLEp1QpTQNcJZoLHOceFFnAnr86', 'width': 4868}]",,True,
447,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital de La Salud,ChIJVYoo8pNIYA0RGD5OmtI5vlc,3.6,ChIJVYoo8pNIYA0RGD5OmtI5vlc,"['hospital', 'health', 'point_of_interest', 'establishment']",5,39.4696614,-0.3501993,39.47096057989272,-0.3489871701072778,39.46826092010727,-0.3516868298927223,FJ9X+VW Valencia,8CFXFJ9X+VW,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107468176617132647827"">Axolot Brochanes</a>'], 'photo_reference': 'Aap_uEDLtRqFD-RGz29KOONK7kvz6oDtNGnWAj5PvuQVU7uTXt46t32CH1LRRuCOmxflAN6fbOvYEbpqLoa-sKVbnvMiHJnZ4m016cFcbQPc5GgPjYsRawMOr_mWWSVP5fbmhYOPjP3sC7ttYlrCxmyfFBoc7TZNMCshgEpTmrkmYjWlBTGC', 'width': 3264}]",,True,
448,OPERATIONAL,"Carrer de Sant Clement, 12, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Arnau de Vilanova,ChIJ4a6ZGYZFYA0RWWQIGhi9yIE,2.7,ChIJ4a6ZGYZFYA0RWWQIGhi9yIE,"['hospital', 'health', 'point_of_interest', 'establishment']",256,39.4905515,-0.4036487,39.49179287989272,-0.4022869201072778,39.48909322010728,-0.4049865798927222,FHRW+6G Valencia,8CFXFHRW+6G,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103737246949702650677"">A Google User</a>'], 'photo_reference': 'Aap_uEAp92LdOEx9GgAmPfOIMsi9ZV587cAcGkda6dY5PC8Mu4x9rHDUSqTPn5_cRASU-4k9HIVF7Jz4N_lv6V5xIJdXzg9P8IUJyddvSDpjbO32ZJ4SqZSANqHbWkbCQ_mWdePLhLW1FS8RfUM20zkA3JsJmf9Q4gkXwMAFwbWIt2bt_LZv', 'width': 1920}]",,True,
449,OPERATIONAL,"Avinguda de Fernando Abril Martorell, 46026 València",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Mi Hospital,ChIJkR2xKadPYA0RfCwZUU5HANA,0.0,ChIJkR2xKadPYA0RfCwZUU5HANA,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4450372,-0.3759555,39.44637282989272,-0.3746082201072777,39.44367317010727,-0.3773078798927222,CJWF+2J Valencia,8CFXCJWF+2J,,,,
450,OPERATIONAL,"Carrer de Suīssa, 11, 46024 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital IMSKE | Traumatología y Rehabilitación,ChIJayZpKEtJYA0R4VRBwJBkDkw,4.9,ChIJayZpKEtJYA0R4VRBwJBkDkw,"['hospital', 'health', 'point_of_interest', 'establishment']",76,39.4534447,-0.3365262,39.45475077989272,-0.3351671701072778,39.45205112010728,-0.3378668298927222,FM37+99 Valencia,8CFXFM37+99,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104161086942615350151"">A Google User</a>'], 'photo_reference': 'Aap_uEAz0jlI9q9EoCqoHSw5tNAm7Sb3QYeN95AQ5Q6cr-y4D9NmAYzK4lwGKADnFvp-HME3-j_QqMzjxpB6nA6YZzC-lHLHQ0AKwRhyJp-dwcxPi1vV2bsLJVoCViAMp5FVxZWDVf8IKUaQsnb83GxJiR42vlalc5iMN6PJ8Z5VJcbKKFXw', 'width': 6000}]",,True,
451,OPERATIONAL,"Avinguda de Fernando Abril Martorell, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,0.0,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4454358,-0.3784447,39.44675437989272,-0.3770998701072777,39.44405472010728,-0.3797995298927222,CJWC+5J Valencia,8CFXCJWC+5J,,,,
452,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hospital Casa de Salud: Anestesiología y Reanimación,ChIJQbwx5JNIYA0Rcn5R--9RhYU,0.0,ChIJQbwx5JNIYA0Rcn5R--9RhYU,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.469984,-0.3504934000000001,39.47123552989272,-0.3487202201072778,39.46853587010728,-0.3514198798927223,FJ9X+XR Valencia,8CFXFJ9X+XR,,,,
453,OPERATIONAL,"Carrer de Callosa d'En Sarrià, 8, 46007 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Urgencias,ChIJ52RWcDlPYA0RxnIpvKkSF1c,0.0,ChIJ52RWcDlPYA0RxnIpvKkSF1c,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4607055,-0.3870565,39.46208627989273,-0.3856390201072777,39.45938662010729,-0.3883386798927222,FJ67+75 Valencia,8CFXFJ67+75,,,True,
454,OPERATIONAL,"Av. de les Tres Creus, 2, 46014 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Consorci Hospital General Universitari de València,ChIJYbSx4XRPYA0R9YeD3qeOnbM,3.5,ChIJYbSx4XRPYA0R9YeD3qeOnbM,"['hospital', 'health', 'point_of_interest', 'establishment']",847,39.4684725,-0.407792,39.46943117989272,-0.4063382701072777,39.46673152010727,-0.4090379298927222,FH9R+9V Valencia,8CFXFH9R+9V,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107201594745100184507"">Santi Sansa</a>'], 'photo_reference': 'Aap_uEDvJd7uaCZskT4O4HXsamTM9wJ76CbnZ5ElU_21R4rZm_ql8_wCqPEAbSn6Mt1UKe1KZABL_kPIrDRYORmZdqRv5qR_4jXDYwISWoE8gKcC33XyVKssOjWoIiAsBbeW7FRLE57GkB7M2_FW4eEUygeUO64hiPW-KcLU45pXTgAqhQ3a', 'width': 4128}]",1.0,True,
455,OPERATIONAL,"Av. de Blasco Ibáñez, 20, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Cuidados Intensivos,ChIJ7wqOCqVIYA0R7ZLgdSBwFgc,5.0,ChIJ7wqOCqVIYA0R7ZLgdSBwFgc,"['hospital', 'health', 'point_of_interest', 'establishment']",1,39.4780425,-0.3641204,39.47950092989272,-0.3629389701072778,39.47680127010728,-0.3656386298927223,FJHP+69 Valencia,8CFXFJHP+69,,,True,
456,OPERATIONAL,"Senda San Miguel de Soternes, 30B, 46014 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Parquing Hopital General,ChIJUzqkiXZPYA0RElprc4seXmw,5.0,ChIJUzqkiXZPYA0RElprc4seXmw,"['hospital', 'health', 'point_of_interest', 'establishment']",1,39.47111719999999,-0.4100219000000001,39.47243017989272,-0.4086763201072778,39.46973052010727,-0.4113759798927223,FHCQ+CX Valencia,8CFXFHCQ+CX,,,,
457,OPERATIONAL,"La Fe University and Polytechnic Hospital, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Diana,ChIJx1sFaVhPYA0R4Qlci8lUfGU,0.0,ChIJx1sFaVhPYA0R4Qlci8lUfGU,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4441317,-0.3765117,39.44554987989272,-0.3751505201072777,39.44285022010727,-0.3778501798927222,CJVF+M9 Valencia,8CFXCJVF+M9,,,,
458,OPERATIONAL,"Av. San Antonio de Benagéber, 46117 San Antonio de Benagéber, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Intermutual De Levante,ChIJb_dkwAVcYA0RMa6zf985INQ,3.8,ChIJb_dkwAVcYA0RMa6zf985INQ,"['hospital', 'health', 'point_of_interest', 'establishment']",8,39.5524266,-0.4804359,39.55379517989272,-0.4791221701072778,39.55109552010727,-0.4818218298927223,HG29+XR San Antonio de Benagéber,8CFXHG29+XR,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106212252907188195843"">Gonzalo</a>'], 'photo_reference': 'Aap_uEBkg-1qYuGzZ2Sjkq6LvWGqPX8oZkZaiQYP-Q8mFusNt0l81rXIxzKqoCeMIIjD4T5dPI2ldaGnlnScb2fZKnj1sUEzo-w7kqYBpCjPfVGPH3D_Rgj_O3fy1PvLgQ35rqv3ygf8KptcBHx9qCLYOTSSG__fKLzJAh99CzlDqvoG04FH', 'width': 4032}]",,True,
459,OPERATIONAL,"Carrer de Joan Llorenç, 8, 46008 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Direcció D'Atenció Primaria del Departament de Salut de Valencia Hospital General,ChIJa6TS5kJPYA0Rsj6Mk5udT5k,5.0,ChIJa6TS5kJPYA0Rsj6Mk5udT5k,"['hospital', 'health', 'point_of_interest', 'establishment']",1,39.4734296,-0.3914387,39.47481347989272,-0.3900099201072778,39.47211382010727,-0.3927095798927222,FJF5+9C Valencia,8CFXFJF5+9C,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105472711813879513321"">JOAQUIN PEREZ</a>'], 'photo_reference': 'Aap_uEBHBQnsx0cuClq7VBDhM0ZM6LsFTa7JSX3d558d9Kc1KPSgeStGKaWm27hUhqp_rzIGS46joTUo2HcUm3pgF7MOiKIaf051aAVabVX8l4irRvs2BnerX05xWq0R90jWTODUZU6-_C0OErHnUdHDjCprWoxQ-861bmB24VIJ09BbhAis', 'width': 4000}]",,False,
460,OPERATIONAL,"Carrer d'Isabel de Villena, 2, 46011 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Malva-rosa,ChIJvTCQK3BIYA0RoeLo00lyekk,4.2,ChIJvTCQK3BIYA0RoeLo00lyekk,"['hospital', 'health', 'point_of_interest', 'establishment']",93,39.4753133,-0.3253684000000001,39.47665552989272,-0.3241923201072778,39.47395587010728,-0.3268919798927223,FMGF+4V Valencia,8CFXFMGF+4V,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113711595032974006304"">Pitch Beat</a>'], 'photo_reference': 'Aap_uEDL2cPnZK_9vNdaOfOktM3FUX_qr3fHj_vplySrciAuG_dS37psNn5KfZlGX9sEtTaVBI89BXnr_wxS9V5Kr4z7DI15paZKhJn5tw5adVw5zQHywKdSyPz5JEO8k7N5QEghFlZvmAS6a27DbNtGuECXiixNxctbkoEEFP_0rGHE27-o', 'width': 4160}]",,True,
461,OPERATIONAL,"Carrer Salud, 46114 Casas de Barcena, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,HOSPITAL,ChIJZXVH3ZNIYA0R_tjK9xRcWIs,0.0,ChIJZXVH3ZNIYA0R_tjK9xRcWIs,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4697508,-0.3506706,39.47105472989272,-0.3493440201072778,39.46835507010728,-0.3520436798927223,FJ9X+WP Casas de Bárcena,8CFXFJ9X+WP,,,,
462,OPERATIONAL,"Av. de Blasco Ibáñez, 17, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Clínic Universitari,ChIJczNAcKRIYA0Rel4VMvMQvyI,3.1,ChIJczNAcKRIYA0Rel4VMvMQvyI,"['hospital', 'health', 'point_of_interest', 'establishment']",423,39.4788821,-0.3620572,39.48036582989272,-0.3603540201072777,39.47766617010728,-0.3630536798927221,FJHQ+H5 Valencia,8CFXFJHQ+H5,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107581814080727174356"">Carlos Piña</a>'], 'photo_reference': 'Aap_uEC24_frt2jOCQK1Vr-TYUH7BjWzbfEIJLZCshbebTDIVF-BuBBd6R5toN2f3h2VrcRuE7REzOe2YYqJKRBDWw-xpcVuQGxFuniUB6ogoqRUMX20hPNEI4YWKNwQcBPR6leZVVJWSNBU9gvPZxIVt4VnZrXPUNTWZDIrCXEk2enYrFf1', 'width': 4160}]",,True,
463,OPERATIONAL,"Carrer de la Vall de la Ballestera, 44, 46035 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJFeZT-WRPYA0R-8NvA4LImRg,0.0,ChIJFeZT-WRPYA0R-8NvA4LImRg,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4787571,-0.4012169,39.47997297989272,-0.3998758701072777,39.47727332010727,-0.4025755298927222,FHHX+GG Valencia,8CFXFHHX+GG,,,,
464,OPERATIONAL,"Carrer de Suīssa, 11, 46024 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital IMSKE | Traumatología y Rehabilitación,ChIJayZpKEtJYA0R4VRBwJBkDkw,4.9,ChIJayZpKEtJYA0R4VRBwJBkDkw,"['hospital', 'health', 'point_of_interest', 'establishment']",76,39.4534447,-0.3365262,39.45475077989272,-0.3351671701072778,39.45205112010728,-0.3378668298927222,FM37+99 Valencia,8CFXFM37+99,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104161086942615350151"">A Google User</a>'], 'photo_reference': 'Aap_uECAorEWWav-hdLEwWQsFChhZfhKuysPwMJ_Av6kjJTtXm7KDjX_CedWeGRb6PA_ehsPljJmRuPkGn3Xxvv7-x4dEruo2HAFa4GfODVcT2CrCJp6cL0ranvLVJrF-3jewYt4kHxgRmR15eXzPqBqIAui9eS3VRODgBZKqwY0LaE1qVv5', 'width': 6000}]",,True,
465,OPERATIONAL,"Av. de Blasco Ibáñez, 14, 46010 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Quirónsalud Valencia Hospital,ChIJx9Z6_6RIYA0RmNTC81HpUqk,2.7,ChIJx9Z6_6RIYA0RmNTC81HpUqk,"['hospital', 'health', 'point_of_interest', 'establishment']",440,39.4780885,-0.3646406,39.47952332989273,-0.3631807201072778,39.47682367010728,-0.3658803798927223,FJHP+64 Valencia,8CFXFJHP+64,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100636966384372775815"">Enrique</a>'], 'photo_reference': 'Aap_uEDK7HvvF5KXVWicpp_1Fp1cAR9rJOSqIHd3PPy6y-9obKFYiWomvGzmXvEXY3Qk2En26GUwna-jKmoe5l2pH_DEoUaM87NvLrUFcA3ewqbTqi3_llUPquf7rrkh-TicnJsF7lBvSdqWO0522PKaoKPARMPc1SqagB_j8R_1X9wh-FZP', 'width': 2976}]",,True,
466,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital de La Salud,ChIJVYoo8pNIYA0RGD5OmtI5vlc,3.6,ChIJVYoo8pNIYA0RGD5OmtI5vlc,"['hospital', 'health', 'point_of_interest', 'establishment']",5,39.4696614,-0.3501993,39.47096057989272,-0.3489871701072778,39.46826092010727,-0.3516868298927223,FJ9X+VW Valencia,8CFXFJ9X+VW,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107468176617132647827"">Axolot Brochanes</a>'], 'photo_reference': 'Aap_uEDFKvsEAoOHd9Yhd_5UXSGTEkaWmTJtwC5jtybodat5g5YscFsN9DjB-OvSBJEgdE1xHNNaAUqOz-lgcbB0QkSGuAmE3K372NjRcyHR00uhDFRZ9VPaARQQCebJ-G6K6BNmS5ugcmh_YvkOEXNcihz8LcSncohPAef0HSoNZ8mRiXUl', 'width': 3264}]",,True,
467,OPERATIONAL,"Avinguda de Fernando Abril Martorell, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,0.0,ChIJ-bPDL7JPYA0Rxpltag9Uvg8,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4454358,-0.3784447,39.44675437989272,-0.3770998701072777,39.44405472010728,-0.3797995298927222,CJWC+5J Valencia,8CFXCJWC+5J,,,,
468,OPERATIONAL,"Carrer Amics del Corpus, 17, 9, 46035 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Krankenhaus,ChIJIYF_WShFYA0RnpMZ0556XME,0.0,ChIJIYF_WShFYA0RnpMZ0556XME,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4883518,-0.395301,39.48973502989271,-0.3939760701072778,39.48703537010726,-0.3966757298927222,FJQ3+8V Valencia,8CFXFJQ3+8V,,,,
469,OPERATIONAL,"Carrer de Sant Clement, 12, 46015 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Arnau de Vilanova,ChIJ4a6ZGYZFYA0RWWQIGhi9yIE,2.7,ChIJ4a6ZGYZFYA0RWWQIGhi9yIE,"['hospital', 'health', 'point_of_interest', 'establishment']",256,39.4905515,-0.4036487,39.49179287989272,-0.4022869201072778,39.48909322010728,-0.4049865798927222,FHRW+6G Valencia,8CFXFHRW+6G,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103737246949702650677"">A Google User</a>'], 'photo_reference': 'Aap_uEAuCLqOY12fLRneq9KT3iS8txwXAJ1vUjQC0HxeB7K5Br4j-4qFoiCgHqNHn5ZJ4qqnVjx9tNUVN8f7pCBV1ccfRiXxR3VWOQgTNmVkMThOBZQeEDsZzPRSxDKLBQ8ao20mqsTj75cBrXGNK5uMk5XIXm2AWsDsEO29RUzQCfXlav7o', 'width': 1920}]",,True,
470,OPERATIONAL,"Av. de la Ilustración, 1, 46100 Burjassot, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,IMED Valencia,ChIJ72AquJ5FYA0RikLL-KgQSzU,2.5,ChIJ72AquJ5FYA0RikLL-KgQSzU,"['hospital', 'health', 'point_of_interest', 'establishment']",1447,39.5022331,-0.4083266,39.50333287989272,-0.4072191701072778,39.50063322010728,-0.4099188298927223,GH2R+VM Burjassot,8CFXGH2R+VM,"[{'height': 3189, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109570910992747661097"">IMED Valencia</a>'], 'photo_reference': 'Aap_uED0_gttz16anKzdk8P2GjhRBIWkBRIA-usi2XFswLpGuWccOWqnRUIo1rNmRN-7Q7b81A-aDNO6tY4kWG2lGCghi2xpXJuOhLcOZQtRfK9wBDRAGrmAWmO7cycElYWIsxtiCxY-TQav0qWMpciEsgBfFo03rHLHuV9iRl0L65P9T3IQ', 'width': 4868}]",,True,
471,OPERATIONAL,"Carrer del Dr. Manuel Candela, 41, 46021 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hospital Casa de Salud: Anestesiología y Reanimación,ChIJQbwx5JNIYA0Rcn5R--9RhYU,0.0,ChIJQbwx5JNIYA0Rcn5R--9RhYU,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.469984,-0.3504934000000001,39.47123552989272,-0.3487202201072778,39.46853587010728,-0.3514198798927223,FJ9X+XR Valencia,8CFXFJ9X+XR,,,,
472,OPERATIONAL,"La Fe University and Polytechnic Hospital, 46026 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Hospital Diana,ChIJx1sFaVhPYA0R4Qlci8lUfGU,0.0,ChIJx1sFaVhPYA0R4Qlci8lUfGU,"['hospital', 'health', 'point_of_interest', 'establishment']",0,39.4441317,-0.3765117,39.44554987989272,-0.3751505201072777,39.44285022010727,-0.3778501798927222,CJVF+M9 Valencia,8CFXCJVF+M9,,,,
