,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
130,OPERATIONAL,"Carr. de Malilla, 92, 46026 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Bankia,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108130136585553911504"">Ricardo Carrascosa</a>'], 'photo_reference': 'Aap_uEB903amKk7DUtM9RJ6AZ-ikUEzPXAcjaWIe3HZSceLLAbCnSj84zD7D1ql8DkOhsmQAA_P7NNoeAZch56ahYjvO9JP2kr_g5Nv0J_TZRl9jkA29XRCJ1BtZXfm9M8vPLqEz1V-2VIqq5YAyTneAaCqtibFOMTkTwtlhr_bKQhnrQM1r', 'width': 3024}]",ChIJaYPzeSlPYA0RX7XJkkBXIvM,1.7,ChIJaYPzeSlPYA0RX7XJkkBXIvM,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",10,39.4473399,-0.3801355,39.44868972989271,-0.3787856701072778,39.44599007010727,-0.3814853298927223,False,CJW9+WW Valencia,8CFXCJW9+WW,
131,OPERATIONAL,"Carrer del Sol, 2, 46910 Alfafar, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Bankia - Oficina 6084,,ChIJj_CGE79OYA0ReRbOkVyLU10,1.9,ChIJj_CGE79OYA0ReRbOkVyLU10,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",8,39.42200709999999,-0.3905752,39.42333402989272,-0.3891750201072777,39.42063437010728,-0.3918746798927222,False,CJC5+RQ Alfafar,8CFXCJC5+RQ,
132,OPERATIONAL,"Av. del Regne de València, 8, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banco Pichincha,"[{'height': 941, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112743072229263694560"">A Google User</a>'], 'photo_reference': 'Aap_uEC83yqdxO8zBswWKJjUQkqdIO766PWpJd8uKQEkJNDTHxJnzKFZFz7BJIhG-QvzaKZ1m8b91EpDY7CVQFdF7R8X57C7oyGlpHys2xJVCMxVfRMNPQ0UVRdl_HzvgMH-dt1yEayELiOZbrTt-Lh0auYGWNihLIQiUHJ0Vohr1w6F6p1O', 'width': 1402}]",ChIJPY2FhspIYA0RvCKrLsS-Zx0,2.7,ChIJPY2FhspIYA0RvCKrLsS-Zx0,"['bank', 'finance', 'point_of_interest', 'establishment']",17,39.46463079999999,-0.372776,39.46601822989272,-0.3713911701072777,39.46331857010728,-0.3740908298927222,False,FJ7G+VV Valencia,8CFXFJ7G+VV,
133,OPERATIONAL,"Avinguda de l'Institut Obrer de València, 13, 46013 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Sabadell Bank,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100798854182936950138"">Banco Sabadell - Oficina de Valencia, Ciudad De Las Ciencias</a>'], 'photo_reference': 'Aap_uEDyuLEle7AuxhNAjF5h4-GLJJfV4medWBzmUSCO7SNSASqZf7xG1fpyAtxkZ38WIzfZN2yZav2_oeXgBxnmh7P3pAoP1GjJf4cgbHfZKxZYVb_0WF7OeANQeJQ8yJYjVdMGl1KSh3moR1IZK7cvgNytSpuEAjH8qUiYlOjbLjG5zkg0', 'width': 1920}]",ChIJs0Z2idbEYw0RD6rCspxG6X4,3.4,ChIJs0Z2idbEYw0RD6rCspxG6X4,"['bank', 'atm', 'accounting', 'finance', 'point_of_interest', 'establishment']",14,39.4555251,-0.3586281,39.45683122989272,-0.3572461201072777,39.45413157010728,-0.3599457798927222,False,FJ4R+6G Valencia,8CFXFJ4R+6G,
134,OPERATIONAL,"Carrer de Juan Ramón Jiménez, 47, 46006 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Oficina Banco Santander - Smart Red,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100097287879124234072"">Oficina Banco Santander</a>'], 'photo_reference': 'Aap_uEBN1D9PtTWgvz766jJuy2rXkn6bl0ptC26kvTo--zKNEntMHM7xfdVqKK2tp9LbHAbEkX8MPSLHtqNgd-rfJojT_YuEeQcsJuMUwu2geRt-IJn8sgopDPCieNrwFJu5PKxtoCCWeZElK62Neulho1sFU18YilnXNGZTnCCQTiGOky1I', 'width': 1280}]",ChIJ3VPg0dJIYA0RcylJa-93btY,1.7,ChIJ3VPg0dJIYA0RcylJa-93btY,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",17,39.4528548,-0.3744414,39.45417492989272,-0.3731626201072777,39.45147527010728,-0.3758622798927222,False,FJ3G+46 Valencia,8CFXFJ3G+46,
135,OPERATIONAL,"Avinguda de la Plata, 71, 46006 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Oficina Banco Santander,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115255053548294635139"">Oficina Banco Santander</a>'], 'photo_reference': 'Aap_uEDzUviO3aocP-NR6tbwvlzU-eE8lp67GTHTRtkJiOZHEhETl3G50HmhCBU-_0G7TcjmeCh3ZoPLZe2bAJ9aFgOf8SPabr2r87M2VeFgY3VXbcX_04-xjd4rdMsR3dIWSx80MNXZYCyR5m7PbxjI06qAsdOECl8TvEHXUlKqlabUyqZQ', 'width': 1280}]",ChIJRUWxEcVIYA0RdHKpYmCfnMo,2.5,ChIJRUWxEcVIYA0RdHKpYmCfnMo,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",11,39.4567544,-0.3640414,39.45810422989273,-0.3626915701072777,39.45540457010728,-0.3653912298927222,False,FJ4P+P9 Valencia,8CFXFJ4P+P9,
136,OPERATIONAL,"Av. del Regne de València, 82, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,ABANCA,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116571339393392308395"">Juan José Hernandez Miralles</a>'], 'photo_reference': 'Aap_uEBFhiUA7GrnnFK3l4P5mZiQvj5fTY4kLz8HJJXCCcs2BSQSpGZcnCD_fsC-imNsB8IA_6WupQ1IMTWhnJBjJ3vl2JyPn0BzTtEwoyJjBsAxKS27eWAA4k5kP61Ux5dS6K6mQVfUHG8aw9U54GruqJQxLwSB9mTHZsG4zdPZpeb_Wl9S', 'width': 3096}]",ChIJlUQhrcdIYA0R6HTxclch1W4,1.7,ChIJlUQhrcdIYA0R6HTxclch1W4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",36,39.462638,-0.3636010000000001,39.46402797989273,-0.3622366701072778,39.46132832010728,-0.3649363298927223,False,FJ7P+3H Valencia,8CFXFJ7P+3H,
137,OPERATIONAL,"Gran Via del Marqués del Túria, 45, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Oficina Banco Santander,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108460683091506807120"">Oficina Banco Santander</a>'], 'photo_reference': 'Aap_uEDXVcEsmMV6jBDqzi2kYiIrOW83tVcMZItY-T2r_viDhCzSYEg-CLS0RVGMfUJVAlzdB6oxkNuGy3twXfUzun4fNwwZDQFhN7EgMK9Y5u9XqrQPiu-6EV7VE0fw3wNyNjG3abPuJR-v9MpLi0uXe0xO03kOpqVNsZA8Ixt8i4Ar6GNp', 'width': 1280}]",ChIJO4oAb7ZIYA0RlxHzmAY4bes,1.7,ChIJO4oAb7ZIYA0RlxHzmAY4bes,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",26,39.4669599,-0.369558,39.46838252989272,-0.3680644701072778,39.46568287010728,-0.3707641298927222,False,FJ8J+Q5 Valencia,8CFXFJ8J+Q5,
138,OPERATIONAL,"Carrer del Gravador Esteve, 4, 1ª Planta, Puerta 2, 46004 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banca March,,ChIJXUuOIbFIYA0RdYzzVA2Zd60,5.0,ChIJXUuOIbFIYA0RdYzzVA2Zd60,"['bank', 'finance', 'point_of_interest', 'establishment']",1,39.4714092,-0.3681832,39.47280537989272,-0.3667270201072777,39.47010572010728,-0.3694266798927222,False,FJCJ+HP Valencia,8CFXFJCJ+HP,
139,OPERATIONAL,"Carrer del Consolat del Mar, 3, 46006 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Bankia - Oficina 6272,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106049092696928271858"">Francisco Javier Rodriguez</a>'], 'photo_reference': 'Aap_uECFhF1fO-g4FumYQblaXGEERzoeecLJ5rZbC39mNlJuxA4usawNocUFIBLhMgjxjjWXqipo2uNv9WQKIGPp4QlCrhWhOHktGHN-slqmCojjxir6BFhgnqKwtmZr1dGZiu6pp-4d5tOOjaeVffwA-KmQfENftAryjw8tU5fbKA6AfoIW', 'width': 1920}]",ChIJ4bR5RcpIYA0ReqOKYwmBisY,1.5,ChIJ4bR5RcpIYA0ReqOKYwmBisY,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21,39.4628051,-0.3713183,39.46413282989272,-0.3700209701072777,39.46143317010727,-0.3727206298927223,False,FJ7H+4F Valencia,8CFXFJ7H+4F,
140,OPERATIONAL,"Avinguda de la Plata, 34, 46013 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banco Mediolanum,"[{'height': 4396, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103141153731257704035"">Banco Mediolanum</a>'], 'photo_reference': 'Aap_uEDdQLiXgUCH7LJq-Dsbru7L-yRIQl8mqpaMm7qhofDIOQT_OmbJzC2vTVVQ2WQ_8jplE6GIdy1fpGJl5SYrdWNESVsOH00SraWKVgkkwxZ9up374SGyu8I_X9a_qS3Ef7AUMswrFAZh24a6QMNpTxWEczPI0woGoAwhz5F_aM5kCl-M', 'width': 6612}]",ChIJ3yVrFcVIYA0REkP2nIY0WHI,3.0,ChIJ3yVrFcVIYA0REkP2nIY0WHI,"['bank', 'finance', 'point_of_interest', 'establishment']",2,39.4561936,-0.3634347,39.45754342989272,-0.3620848701072777,39.45484377010727,-0.3647845298927223,False,FJ4P+FJ Valencia,8CFXFJ4P+FJ,
141,OPERATIONAL,"Carrer de les Barques, 6, 46002 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banco de España,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113181631526482435170"">Georgi Yakaliev</a>'], 'photo_reference': 'Aap_uEAHHLrqvpO-WD5TyYRXQ6SwJ_yAIOTDRvWPIpdnvEBQ8XPWXwa5ILzTzgAxyur6gDYF1Cnp9hbB_wF3Zvhr9U-R1xvxOpkQWk-hD2Udzch5Sav7HrGeUxFaOLYSMkskdwqi2a5jShwwpso44zLU3jn4hkLjmjwg-wm6eg0tDfcNUPYM', 'width': 6000}]",ChIJGSV_VbNIYA0R07cc0mzNstw,3.7,ChIJGSV_VbNIYA0R07cc0mzNstw,"['bank', 'finance', 'point_of_interest', 'establishment']",30,39.470302,-0.374603,39.47171057989272,-0.3732569201072777,39.46901092010728,-0.3759565798927222,False,FJCG+45 Valencia,8CFXFJCG+45,
142,OPERATIONAL,"Gran Via del Marqués del Túria, 27, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banca March,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116891175601466804986"">Jose Garrido</a>'], 'photo_reference': 'Aap_uEAYMuMl295xt8GcDLrrAS9QwdN5uREnX9yUpWdwud5zKAwk2vSnVTbFYpJh6ykywrjz3b2ZTlLZlbyO1lzq3Ck7v5use616vALrdN4MtD5iX9FpZz6_RP5xDGbhSHeljDwgQaZ8_qJF4YNINtoqTHBUr4iyonxHfSiGPsen_A9mC1YM', 'width': 3264}]",ChIJj-_Jv7VIYA0R-uNFQmh3b8M,5.0,ChIJj-_Jv7VIYA0R-uNFQmh3b8M,"['bank', 'finance', 'point_of_interest', 'establishment']",2,39.46610099999999,-0.3716279,39.46740397989272,-0.3702452701072778,39.46470432010727,-0.3729449298927222,False,FJ8H+C8 Valencia,8CFXFJ8H+C8,
143,OPERATIONAL,"Carrer del Consolat del Mar, 3, 46006 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Bankia - Oficina 6272,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106049092696928271858"">Francisco Javier Rodriguez</a>'], 'photo_reference': 'Aap_uED6xGE14dk330Ipq8sZIZjJbUcBqxpfQv9uWhNb-SUyt3EoNqdcRfQo2ngPLO5hZ363nS88zvlEN-rOCjr1ohB2lr4o5q3CnrYM1_mRGYxD4EfKEvHVrkQwO_WX7RR5xb3k3M_XNgFIuZaNQi0gU6cEa7fQXnWkQIdiE53z3H_jdtDk', 'width': 1920}]",ChIJ4bR5RcpIYA0ReqOKYwmBisY,1.5,ChIJ4bR5RcpIYA0ReqOKYwmBisY,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",21,39.4628051,-0.3713183,39.46413282989272,-0.3700209701072777,39.46143317010727,-0.3727206298927223,False,FJ7H+4F Valencia,8CFXFJ7H+4F,
144,OPERATIONAL,"Av. del Regne de València, 8, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banco Pichincha,"[{'height': 941, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112743072229263694560"">A Google User</a>'], 'photo_reference': 'Aap_uEBiwLL5uEEx-QWyZAAFZCrpszd1Fn2Qqj6XLy_roDDpX6ECejlOapLnzlX9pAGqV9onskP11rqDpQPJxHtebEa_4Gsezrkm7pFjEqFDTXORX5aAu9Dmo3zA3nuLYG40fgl4asULSx2pxEn7VOOzr9cyn6huUb7RUgh411x-M7zct60J', 'width': 1402}]",ChIJPY2FhspIYA0RvCKrLsS-Zx0,2.7,ChIJPY2FhspIYA0RvCKrLsS-Zx0,"['bank', 'finance', 'point_of_interest', 'establishment']",17,39.46463079999999,-0.372776,39.46601822989272,-0.3713911701072777,39.46331857010728,-0.3740908298927222,False,FJ7G+VV Valencia,8CFXFJ7G+VV,
145,OPERATIONAL,"Gran Via del Marqués del Túria, 45, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Oficina Banco Santander,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108460683091506807120"">Oficina Banco Santander</a>'], 'photo_reference': 'Aap_uEAf3dqq0cneDoWFTsD_G9UaPDVkTJUXkdlwKOhPNo06mt41-H34aWNo4h-i7DqpI789uwQt8trT_F9jzSRmeDYB6655q9rpR2RI41yF2AS-jnKvFtjLl-HMQ8Glm8Ntj4XbNm09A2HW7uR4bcQjcMWX00DbJkMmyov4gXkRgPyqo354', 'width': 1280}]",ChIJO4oAb7ZIYA0RlxHzmAY4bes,1.7,ChIJO4oAb7ZIYA0RlxHzmAY4bes,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",26,39.4669599,-0.369558,39.46838252989272,-0.3680644701072778,39.46568287010728,-0.3707641298927222,False,FJ8J+Q5 Valencia,8CFXFJ8J+Q5,
146,OPERATIONAL,"Carrer de Juan Ramón Jiménez, 35, 46006 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banco Sabadell,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114952482586216272854"">Banco Sabadell - Oficina Valencia</a>'], 'photo_reference': 'Aap_uEAUhQn4cp3DgwSdzI0dy-4FC4pu3gO3P_QgKkg43RZkyNaNofo96pqu3kBvmKnK5r3ZGpcryzXq9Qa8knes2iohUdMOvPpQcj_3Zn7WPKztW7W7zrUWtttjZMp4LzJdtgg-EYr_sd05jHRgVgG4LOhet2SnNAwgxGYDMUbUhD0xiIKo', 'width': 1920}]",ChIJve24Ti1PYA0RSpVLuFmKPFw,1.9,ChIJve24Ti1PYA0RSpVLuFmKPFw,"['bank', 'atm', 'accounting', 'finance', 'point_of_interest', 'establishment']",12,39.4539635,-0.3751099,39.45535132989273,-0.3738375201072778,39.45265167010728,-0.3765371798927223,False,FJ3F+HX Valencia,8CFXFJ3F+HX,
147,OPERATIONAL,"Carrer de Sueca, 48, 46006 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Bankia - Oficina 6241,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113994739279813945133"">Miguel Angel Salvador Granero</a>'], 'photo_reference': 'Aap_uEBaJGUfDJcB4_OtcB8pmuBPnYEu7KbSzOlU8CMd_0omNwawrFuX1CeMCBLQgFDg3nGUhHlc1ARjr-UKr5xV3On9k4966I5c8cUc7JCrJ2aDvCn-k22DQO_Yd3niqQctQN0QrBcNpLPLPwnVO5cvVwMhGi_472dmq7WWimyQe7iPa0DX', 'width': 1920}]",ChIJEzxjUctIYA0RqAqRy-plkIs,3.7,ChIJEzxjUctIYA0RqAqRy-plkIs,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",11,39.4604,-0.374544,39.46177622989273,-0.3731227701072777,39.45907657010728,-0.3758224298927222,False,FJ6G+55 Valencia,8CFXFJ6G+55,
148,OPERATIONAL,"Av. del Regne de València, 82, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,ABANCA,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116571339393392308395"">Juan José Hernandez Miralles</a>'], 'photo_reference': 'Aap_uEBEJRoBsCgyUPMkvvGpwv02-2P5WFw3kSizrHDOX8w7wWBjJA4_eqv5dlPelhEb6lbuaol2Hx-o1zwRYZI6NRB1jjE3NRlgkEZf65AJcw8RI5Mk4x8IafSNGmlIn3ptiMImUNE2iQlY-2Fy-h1xqfy-qE2ADEUtVdeNVyFLBL5hy3mE', 'width': 3096}]",ChIJlUQhrcdIYA0R6HTxclch1W4,1.7,ChIJlUQhrcdIYA0R6HTxclch1W4,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",36,39.462638,-0.3636010000000001,39.46402797989273,-0.3622366701072778,39.46132832010728,-0.3649363298927223,False,FJ7P+3H Valencia,8CFXFJ7P+3H,
149,OPERATIONAL,"Gran Via del Marqués del Túria, 25, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Bankinter,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116891175601466804986"">Jose Garrido</a>'], 'photo_reference': 'Aap_uEDbxt7FHGq3SHU-PpqpyZMjanLzNstwb4-kFmFD9M6YoucTbC0aCuUZLAh9vKprk5y00OGQhC6wAb20DvOoajel_w8Y5m8VYvsvGn3dNqxKg1xp4Y8V8uEdFmKBiQjABXytO50R0xSj8zqNhh6iWnBmFkweWKFEAirO2CPQq35Xzxkx', 'width': 1836}]",ChIJ1cu8kLVIYA0R12YNTMqZo9A,1.8,ChIJ1cu8kLVIYA0R12YNTMqZo9A,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",5,39.466014,-0.3718094,39.46732132989272,-0.3704298201072777,39.46462167010728,-0.3731294798927222,False,FJ8H+C7 Valencia,8CFXFJ8H+C7,
150,OPERATIONAL,"Carrer del Justícia, 1, 46003 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Triodos Bank Valencia,"[{'height': 3888, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113181631526482435170"">Georgi Yakaliev</a>'], 'photo_reference': 'Aap_uECGcCitfwWN8JTaHO97VLoepb5hNigsRsHgnn0JO269pqF_dlG_sbFjXEPLzXl-EQBmRW59szmqjMvZ1Zz-JKhgdewbuydCefRvKrm6djPYd6JQ6h9Z2LDXyg_fcxJ5hr9L-AUSebc5hGNjctvNrIb3DaykhGb5Yb8cZ00NVt5sDmjH', 'width': 5184}]",ChIJEYZ9_bBIYA0RyPPt9MvU8y4,2.8,ChIJEYZ9_bBIYA0RyPPt9MvU8y4,"['bank', 'finance', 'point_of_interest', 'establishment']",58,39.4724213,-0.3677733,39.47372732989272,-0.3664318701072777,39.47102767010728,-0.3691315298927222,False,FJCJ+XV Valencia,8CFXFJCJ+XV,
151,OPERATIONAL,"Carrer de Joaquín Costa, 38, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Bankia - Oficina 6001,,ChIJs4c9GchIYA0RIJwcWP8Vy9U,2.1,ChIJs4c9GchIYA0RIJwcWP8Vy9U,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",15,39.4647486,-0.3663051,39.46607432989272,-0.3648791701072778,39.46337467010728,-0.3675788298927223,False,FJ7M+VF Valencia,8CFXFJ7M+VF,
152,OPERATIONAL,"Av. d'Ausiàs March, 19, 46004 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Bankia - Oficina 6394,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108441257044346665593"">Diego Oller Alcay</a>'], 'photo_reference': 'Aap_uED6hDVsWHFs5VnXcu3Um7FC_PWhMZcsALeNspeCYIPetPZM8d2J40oDts_N-z8eW8I8bT9sSA6FbiVRNunTPjST4va1Zn3zSViQLKNXIvkvEMYdd8KyKz_SnHzPKeNhUUadjLEAAKnYlwl9Hn73ff8GMFzf4XAe3BeyvDRbtEQj0k8R', 'width': 1920}]",ChIJ9YeewNJIYA0RJJnp34B9TQY,1.5,ChIJ9YeewNJIYA0RJJnp34B9TQY,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",13,39.4555084,-0.3743033,39.45685822989272,-0.3729534701072778,39.45415857010727,-0.3756531298927222,False,FJ4G+67 Valencia,8CFXFJ4G+67,
153,OPERATIONAL,"Av. del Regne de València, 53, 46005 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banco Sabadell,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104938735007022782389"">Banco Sabadell - Oficina Valencia</a>'], 'photo_reference': 'Aap_uECpqjuOWkngQlDq3S73aQE4PlH9lvEpHib9aUpIYtRZKtXbp-b5mRDVvCv4ZzujruyhPRARIRCSjB3r-lyeBDpw4Yas0t-uH1cE2Rj4XwqAfieopl9_-lAoPsLv71LK1ZR3PpWK0__jrckATQj0LKgnX6_XSIYAYpADf3AORCN8Z5If', 'width': 1920}]",ChIJl3ggkaQ3Yg0RK6AvQxHBmVc,2.0,ChIJl3ggkaQ3Yg0RK6AvQxHBmVc,"['bank', 'atm', 'accounting', 'finance', 'point_of_interest', 'establishment']",11,39.4635066,-0.3658985,39.46479092989272,-0.3645786201072778,39.46209127010728,-0.3672782798927222,False,FJ7M+CJ Valencia,8CFXFJ7M+CJ,
154,OPERATIONAL,"Avinguda de la Plata, 71, 46006 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Oficina Banco Santander,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115255053548294635139"">Oficina Banco Santander</a>'], 'photo_reference': 'Aap_uEA14FbtwtR9MkvAUsE5wWy2F_oyGtBERHZesJxunk7g3O7gJfVwSqXDJ3Li_wX-LZhh19wpGrzAUkpzmkX99jtCwD4qzW2YHWcxyiQFjGxg6tObwgNrc0qIx43kI0wQQa5t7MTTT_jGYY15k6m3uSGhE2rOQfJgevZ93xam6yByTGQI', 'width': 1280}]",ChIJRUWxEcVIYA0RdHKpYmCfnMo,2.5,ChIJRUWxEcVIYA0RdHKpYmCfnMo,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",11,39.4567544,-0.3640414,39.45810422989273,-0.3626915701072777,39.45540457010728,-0.3653912298927222,False,FJ4P+P9 Valencia,8CFXFJ4P+P9,
155,OPERATIONAL,"Carrer del Marquès de Dos Aigües, 6, 46002 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bank-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bank-intl_pinlet,Banca March,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113181631526482435170"">Georgi Yakaliev</a>'], 'photo_reference': 'Aap_uEAJtHwU1ezrvg4PvqAIUFNXlzmbFOQ3z2qL9xFSythL73VLUEpLde7GzMAagE1my_K26tNcLxW5mQY7Q0lMoO8EKd5nlYjYG_M12Ue1zWcLHOiUFIpyQpEpmMbjNMgzID_bOOuMppPHJX6VnQ5cI-9SdioHsfYbwr45ctepqBmMqwTY', 'width': 6000}]",ChIJ32Az1rJIYA0RmoFO7y_t0Q8,0.0,ChIJ32Az1rJIYA0RmoFO7y_t0Q8,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']",0,39.47310179999999,-0.3744734,39.47444417989271,-0.3730672201072778,39.47174452010727,-0.3757668798927222,False,FJFG+66 Valencia,8CFXFJFG+66,
