,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,photos,opening_hours.open_now
1187,OPERATIONAL,"Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estación de Pont de Fusta,ChIJjfkEaKtIYA0RUG6ED85zrvo,1.0,ChIJjfkEaKtIYA0RUG6ED85zrvo,"['transit_station', 'point_of_interest', 'establishment']",1,39.4813465,-0.3736328,39.48269632989273,-0.3722829701072778,39.47999667010728,-0.3749826298927222,"FJJG+GG Valencia, Spain",8CFXFJJG+GG,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110546222088358264999"">Pedro Llorente</a>'], 'photo_reference': 'Aap_uEDEYpnlwGFwTwdSVu9RMvWsAzqI8l4kC34Hi2bLMmbL4XWYqV_b6BRI9feqGBHp9GiuO0ozevqVbhd7zDDk3jGunF0WtcNxBsxN32AVVxptIKfw_q_Nmsjh6ON6MTgsvllT9ICm5A828n1k0SFEBxV3zjkAhu8Pif9feUR38rau05Q0', 'width': 3024}]",
1188,OPERATIONAL,"46015 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Florista - Faura,ChIJK0m2toxFYA0REBtWIv9teaQ,4.7,ChIJK0m2toxFYA0REBtWIv9teaQ,"['transit_station', 'point_of_interest', 'establishment']",3,39.4921189,-0.3941177,39.49346872989273,-0.3927678701072778,39.49076907010728,-0.3954675298927223,"FJR4+R9 Valencia, Spain",8CFXFJR4+R9,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110275700940996733061"">Marco Crupi</a>'], 'photo_reference': 'Aap_uEAfratrHxyjeVTv2J9GOF8Vpt6d-TOmVPCJmNKbrrNxsyhp-OVcZCS5AdrmvnrS9-NgGJBEN5CsqcIaUZgUVKW2bIO9HP5JBogAMbenWLtt4aOd82jcsu-iwGbQ4xrqmOJXiJmZ2OTqzBaD82T2aFxNXXR0cpKSnymmq5EVuWTP-gdq', 'width': 3264}]",
1189,OPERATIONAL,"46035 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Terrateig - Jorge Comín,ChIJX5Otr3xPYA0RGIFg7rZo7Tw,0.0,ChIJX5Otr3xPYA0RGIFg7rZo7Tw,"['transit_station', 'point_of_interest', 'establishment']",0,39.4810903,-0.4035493,39.48241327989272,-0.4022626201072778,39.47971362010728,-0.4049622798927222,"FHJW+CH Valencia, Spain",8CFXFHJW+CH,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100263520026024296076"">Ximete B</a>'], 'photo_reference': 'Aap_uEBNbwj9AS7-bqz71XaotiGl1wuOkSY8xquhp_OWYVQ4Aq-P6Y4-K9_fKz-aW1dasyDtmfmZohOQG7bIxDbkkFr1RCLu2wDMYnzx-kyjK0VwzSQeMyuk8OKdzRxHscvp2gut6Gpvcu_hH7dGucnuQXcqC9kvFfltLhrYKPROcfq88u2N', 'width': 3264}]",
1190,OPERATIONAL,"46008 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Àngel Guimerà,ChIJmSVx4kVPYA0RiLblP2QhBOs,3.5,ChIJmSVx4kVPYA0RiLblP2QhBOs,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",106,39.470423,-0.3851223,39.47150722989272,-0.3823492999999999,39.46880757010727,-0.3888265,"FJC7+5X Valencia, Spain",8CFXFJC7+5X,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110275700940996733061"">Marco Crupi</a>'], 'photo_reference': 'Aap_uEBvYgm16HjY01Q6co_3sLyXeJtTTAhlSrdHvP5FL_fg5h-wUoHROyaUTQJoYQVa78jAp_jQYtfBOxIrG25L9KKsvE_uMyqdpjFzY6GPn1WoR8w59Nsb0hqRkxIZzrYSaMOZAkXXv8FHlp3_MKU_w5A9xeHExttwYkWGGspdZP7uQHip', 'width': 3264}]",
1191,OPERATIONAL,"46015 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Quartell - Burjassot,ChIJbe848o1FYA0RIP9bBBfnKS4,0.0,ChIJbe848o1FYA0RIP9bBBfnKS4,"['transit_station', 'point_of_interest', 'establishment']",0,39.4955566,-0.3974532,39.49691967989272,-0.3962509201072777,39.49422002010728,-0.3989505798927222,"FJW3+62 Valencia, Spain",8CFXFJW3+62,,
1192,OPERATIONAL,"46009 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sagunt,ChIJ_UvU4v9FYA0RYKYUyLQs2HE,4.0,ChIJ_UvU4v9FYA0RYKYUyLQs2HE,"['transit_station', 'point_of_interest', 'establishment']",16,39.4865097,-0.3755391,39.48786787989273,-0.3741857701072777,39.48516822010728,-0.3768854298927222,"FJPF+JQ Valencia, Spain",8CFXFJPF+JQ,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102598621247686077490"">A Google User</a>'], 'photo_reference': 'Aap_uECB9gSsIgbuPK3ZwKtZ83oNWl2is0aaif68AHLFqLqEF30FqyaykouJrgX_PPb-Ay_4uV4rd8QyopOq-SYme9vYOyU1vE0IfLpykCPIXK4a2l_JX9k--feLkG8WzsUkPBmx8bOaLVjp7In1udaCkS4V-XIM4HvBR8sFvEU7emHB1blv', 'width': 3456}]",
1193,OPERATIONAL,"46015 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Garbí,ChIJIRtFx4xFYA0RBkoheFvQmZQ,4.2,ChIJIRtFx4xFYA0RBkoheFvQmZQ,"['transit_station', 'point_of_interest', 'establishment']",13,39.4921258,-0.3941233,39.49346142989272,-0.3927804201072778,39.49076177010727,-0.3954800798927223,"FJR4+V9 Valencia, Spain",8CFXFJR4+V9,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117551504492205899518"">A Google User</a>'], 'photo_reference': 'Aap_uECmki0coz-d17b-_aFSXmaeuttImh0gJjvsWq0U7TjqVdK12A4y2d2ejvoFxyJlMRmUL3yeUswNzzZ76rhKgipASX3PpUeqgY8fgU-OpeE3CuRGNlXyczKSOvcTIU91Yp6dTB5nEB7RRAWIu4VuNNeSkNvGpcoNOPmvuSlipTI45Gr0', 'width': 4032}]",
1194,OPERATIONAL,"46004 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Colón,ChIJwXcLCbRIYA0RYfdKw-mGTYQ,4.1,ChIJwXcLCbRIYA0RYfdKw-mGTYQ,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",200,39.47014619999999,-0.3709278,39.47152807989272,-0.3695137701072778,39.46882842010728,-0.3722134298927222,"FJCH+3J Valencia, Spain",8CFXFJCH+3J,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110726663354115003400"">Carlos Bonilla Rosillo</a>'], 'photo_reference': 'Aap_uECov0AunfbD6aU8V06BiwmA-3uVNq6523D749oC8LedykAn1QaP4V8mcb1ASaqxZbeWuAMN93qhaw0DYAQkPAcyGGo6srr5WG3mB6grbE06qvX4_7petpxnf1XN9gwxlwNEGaVSwijUH6h9IreO-b-vTIQJMmi4ZdRjaJraDi2qnxIl', 'width': 4032}]",
1195,OPERATIONAL,"46017 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dr. Tomàs Sala - Gaspar Aguilar,ChIJRf_oTh9PYA0R-N8BGUQ0V2o,5.0,ChIJRf_oTh9PYA0R-N8BGUQ0V2o,"['transit_station', 'point_of_interest', 'establishment']",2,39.4491041,-0.3944725,39.45045752989272,-0.3932310201072778,39.44775787010727,-0.3959306798927222,"CJX4+J6 Valencia, Spain",8CFXCJX4+J6,,
1196,OPERATIONAL,"46019 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estadi del Llevant,ChIJv6J9NQVGYA0RMfxDxOoXLv0,4.3,ChIJv6J9NQVGYA0RMfxDxOoXLv0,"['transit_station', 'point_of_interest', 'establishment']",14,39.495029,-0.365176,39.49639972989272,-0.3638541701072777,39.49370007010728,-0.3665538298927222,"FJWM+2W Valencia, Spain",8CFXFJWM+2W,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111755051213288469317"">DANIEL BELTRAN MARQUES</a>'], 'photo_reference': 'Aap_uEBt9fRn5LH8oFjsQfvyqtyfpkuyHeo3gRKJudpXKHnnwbcVQ6A-2G20ifCXsTwfrmQXw4vweZhoZDh7GRHz_d_bEKBLTzccwoc_X44gTxlQ8EsSnT1Eh9rSZnBkcpt9DKSZaONIcUv-zPK0suy582aicC9LYLiXHOYWzx4G8jkkcizK', 'width': 4160}]",
1197,OPERATIONAL,"46019 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,#10BDFF,https://maps.gstatic.com/mapfiles/place_api/icons/v2/train_rail_1_pinlet,Estación de Tossal del Rei,ChIJ1UF9zQdGYA0RYm3HW2E7g8Y,0.0,ChIJ1UF9zQdGYA0RYm3HW2E7g8Y,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",0,39.4955442,-0.3725964,39.49689402989272,-0.3712465701072777,39.49419437010727,-0.3739462298927222,"FJWG+6X Valencia, Spain",8CFXFJWG+6X,,
1198,OPERATIONAL,"46009 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Marxalenes,ChIJnbsAf_dFYA0RU5jBtKe8MUI,4.6,ChIJnbsAf_dFYA0RU5jBtKe8MUI,"['transit_station', 'point_of_interest', 'establishment']",11,39.48795399999999,-0.3838833,39.48948477989272,-0.3825695201072777,39.48678512010728,-0.3852691798927222,"FJQ8+5C Valencia, Spain",8CFXFJQ8+5C,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100899664777403022467"">FREDDY RODRÍGUEZ GUTIÉRREZ</a>'], 'photo_reference': 'Aap_uEAlAtiCjh5dHcfUogQvAMiwjMcNhNSyuGJvWXUJZopp-wuHOP5YTrbWl_NbHGvVqRBY9D_HjUT8uBNI_MaexTAgs94T6DF0vbEUQC5T6F5YLFrVv6xdzNKbqpy1JTxARS9E_z1s3HUAgM8lsCowZbNMJX3ls1Qv1rbBsFyd8SrCUwZr', 'width': 1968}]",
1199,OPERATIONAL,"46015 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Marina Baixa - Hospital Arnau de Vilanova,ChIJx7rXbIZFYA0RkGO00jq9Log,4.5,ChIJx7rXbIZFYA0RkGO00jq9Log,"['transit_station', 'point_of_interest', 'establishment']",2,39.49009969999999,-0.4043022,39.49147997989272,-0.4028812701072778,39.48878032010727,-0.4055809298927223,"FHRW+27 Valencia, Spain",8CFXFHRW+27,,
1200,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pl. Espanya,ChIJD43ay0lPYA0RPjp5DS9Rmlg,4.2,ChIJD43ay0lPYA0RPjp5DS9Rmlg,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",84,39.4661462,-0.3816775,39.46746377989272,-0.3804328201072778,39.46476412010728,-0.3831324798927223,"FJ89+F8 Valencia, Spain",8CFXFJ89+F8,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103214046204366224237"">Juan Dapena</a>'], 'photo_reference': 'Aap_uEA32K9tzfj0oqMr18zGEPQ91PIUryY7E-Wf0lxUg7s9ZN8Mh1FRBKPVeVQdnRqx_D5cq9VzLFlsH4RLhDQfggo1ul9s1NEB9F5BujAvcS4BNptj2G1HeEw9W6qszcy5D3fxQSfnja2-ufCpo_bkZWgNEXYPe3usYUeDArm1UzbUIMUf', 'width': 4000}]",
1201,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estación de Bailén,ChIJS69T4DVPYA0R88DMQfqAEn8,4.0,ChIJS69T4DVPYA0R88DMQfqAEn8,"['transit_station', 'point_of_interest', 'establishment']",3,39.46397779999999,-0.3794222,39.46535417989271,-0.3780472701072777,39.46265452010727,-0.3807469298927222,"FJ7C+H6 Valencia, Spain",8CFXFJ7C+H6,"[{'height': 1229, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106605571758883927175"">Denis Frolow</a>'], 'photo_reference': 'Aap_uEAdRivFedZV2f0awVEtHP7X-dbuNgHYhrUhZrbUkhmbg88sgZNccXk-2nyBiqefjJhefp6l7L2dT3oZrg5oIsukbhegzeBc5aDqsI45vmQ9ocBkxlcRfO2srqTp1z_NeOHaJRavWkm7JA93EnHN9jqNdjwNww2hoEbfwfvPP3XmQWM9', 'width': 2048}]",
1202,OPERATIONAL,"46014 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,València Sud,ChIJm5c5Gv9OYA0RHJ95SPdW_1Y,3.7,ChIJm5c5Gv9OYA0RHJ95SPdW_1Y,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",30,39.4408237,-0.4105733,39.44193807989272,-0.4097593201072777,39.43923842010728,-0.4124589798927222,"CHRQ+8Q Valencia, Spain",8CFXCHRQ+8Q,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115132392174733963465"">A Google User</a>'], 'photo_reference': 'Aap_uEBN05LGKkwRAeOFE19vFco42-uPmM7jq7CPrkikilDM6qjQSMb2yZM-XgHnVLQjhr5HQSCaVmAaZpO6SKQqi_FnMVD7Lw7OomroylpkvgK3Vn9srLs-GIC9jc4niqKnxq7sz23M7Mdsm2kWD71Pg9MRMb06h-WNaTUqphRj3dxxkff8', 'width': 1024}]",
1203,OPERATIONAL,"46004 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Colón,ChIJwXcLCbRIYA0RYfdKw-mGTYQ,4.1,ChIJwXcLCbRIYA0RYfdKw-mGTYQ,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",200,39.47014619999999,-0.3709278,39.47152807989272,-0.3695137701072778,39.46882842010728,-0.3722134298927222,"FJCH+3J Valencia, Spain",8CFXFJCH+3J,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110726663354115003400"">Carlos Bonilla Rosillo</a>'], 'photo_reference': 'Aap_uEATsoGW4_KB6VvkvVFyiXQhDrMqpRg1swfF8rdt_gcDreWM2lB6vy-aROG9cFfpHQs6kBcbddgMFFodVd-3MA3KFPKvdny1QlxokCfva-TTVgNgleeg_o9FNrsx6PrsPojiJRqlM9n8G6Bl2KboaKbIeYw2AD-s9c8_6Nd7ZhpBK3fZ', 'width': 4032}]",
1204,OPERATIONAL,"46017 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dr. Tomàs Sala - Gaspar Aguilar,ChIJRf_oTh9PYA0R-N8BGUQ0V2o,5.0,ChIJRf_oTh9PYA0R-N8BGUQ0V2o,"['transit_station', 'point_of_interest', 'establishment']",2,39.4491041,-0.3944725,39.45045752989272,-0.3932310201072778,39.44775787010727,-0.3959306798927222,"CJX4+J6 Valencia, Spain",8CFXCJX4+J6,,
1205,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estació J. Sorolla - Mestre Sosa,ChIJ8d2bJzdPYA0RKq6n6SCScmU,0.0,ChIJ8d2bJzdPYA0RKq6n6SCScmU,"['transit_station', 'point_of_interest', 'establishment']",0,39.46071999999999,-0.381952,39.46209027989272,-0.3806066701072777,39.45939062010728,-0.3833063298927222,"FJ69+76 Valencia, Spain",8CFXFJ69+76,,
1206,OPERATIONAL,"Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estación de Pont de Fusta,ChIJjfkEaKtIYA0RUG6ED85zrvo,1.0,ChIJjfkEaKtIYA0RUG6ED85zrvo,"['transit_station', 'point_of_interest', 'establishment']",1,39.4813465,-0.3736328,39.48269632989273,-0.3722829701072778,39.47999667010728,-0.3749826298927222,"FJJG+GG Valencia, Spain",8CFXFJJG+GG,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110546222088358264999"">Pedro Llorente</a>'], 'photo_reference': 'Aap_uEBi4jidXIfyY3CKi7Xn9S84VRtnMHd1Z66FrwusRuPHrJti6BEwIxa31eUtZHfYiihMUBJ1j-hnmq4gp1o971ZrDt8EXFS6uw5UmJWhFuzaD6xTKbEbzNtxMhAbuNfSTu9iY3e5HFs193_zlf4fhDLY4w8om7yFOuCbSU-T2V4TGUK_', 'width': 3024}]",
1207,OPERATIONAL,"46100 Burjassot, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Estación de Empalme,ChIJ2c2Xk5BFYA0R-OmAbUJOYpY,1.6,ChIJ2c2Xk5BFYA0R-OmAbUJOYpY,"['transit_station', 'point_of_interest', 'establishment']",11,39.4995766,-0.4021083,39.50092642989272,-0.4007584701072777,39.49822677010728,-0.4034581298927222,"FHXX+R5 Burjassot, Spain",8CFXFHXX+R5,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109461532348320940281"">Victor Alandi</a>'], 'photo_reference': 'Aap_uEADnTN-kZxylHU7K9p-yuNEQ0mKXvTIRjV88i314JFckP5cJXkAmkcbXi-FPmiIdzkhOdTx_ineA3L8SZtMD_e_CbyJqVmcmq99LyFpjusXhIzndwGIyTbGFf7582f_xvpuVM-cLzRdxFspsnBbsGUDMm9WBwMam1tGFObYjPRu7tCC', 'width': 1024}]",
1208,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sant Vicent Màrtir - Roís de Corella,ChIJcVlbvzBPYA0R8QkHkDV-l48,5.0,ChIJcVlbvzBPYA0R8QkHkDV-l48,"['transit_station', 'point_of_interest', 'establishment']",1,39.458904,-0.383109,39.46026397989272,-0.3818217701072777,39.45756432010727,-0.3845214298927223,"FJ58+HQ Valencia, Spain",8CFXFJ58+HQ,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104568230459256444168"">عبدالله القريشي</a>'], 'photo_reference': 'Aap_uECy8M7AX0FbSPFMm5KXNgR4PzMdKwOv2JptBkw9InWPbkhXb9JNbi2z-H3diHYLZ7oX-BCsv1Ay_cfHQJXl_eTKYuNnuk93KPx5rfUTaLiIb2vhhx6ohSzb0Qf08XZYC_HY5_GWS42XIgSRvf48sTtYP261yZigEdP4slZSU0A0JVf1', 'width': 3024}]",
1209,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sant Vicent Màrtir - Dr. Gil i Morte,ChIJuwygGzdPYA0RYN2FZ5CiQwE,5.0,ChIJuwygGzdPYA0RYN2FZ5CiQwE,"['transit_station', 'point_of_interest', 'establishment']",1,39.461834,-0.382359,39.46319057989272,-0.3810521201072777,39.46049092010728,-0.3837517798927222,"FJ69+P3 Valencia, Spain",8CFXFJ69+P3,,
1210,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Xàtiva,ChIJkxgQV0pPYA0Rltdx8d7gj-o,4.3,ChIJkxgQV0pPYA0Rltdx8d7gj-o,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",145,39.4673399,-0.3767778,39.46864912989272,-0.3755292701072778,39.46594947010728,-0.3782289298927222,"FJ8F+W7 Valencia, Spain",8CFXFJ8F+W7,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116055117745162938356"">Dominique Nuydt</a>'], 'photo_reference': 'Aap_uEA-A4KAJGqBkar8yLFy10p3z5uxgt-9GU7VpAS3whJXZPRERnImltZSlbIF9W_voRaUWH0AQq_8tOCmXkmOhLXPa5A9L8lOJiZL3qjRynRi2ivnSQN9FL9axu_PgLRpsNVvcV-TcBxX6IU4GUnUAGv9igsDOYdEAMpokN7yGeqeBQzc', 'width': 1908}]",
1211,OPERATIONAL,"Metro Alameda, 46010 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alameda,ChIJdZC8gbpIYA0RYizAxgTf_rE,4.3,ChIJdZC8gbpIYA0RYizAxgTf_rE,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",109,39.4735843,-0.3654685,39.47448452989271,-0.3647425499999999,39.47178487010727,-0.36745995,"FJFM+CR Valencia, Spain",8CFXFJFM+CR,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110022950048356628605"">Van Bell</a>'], 'photo_reference': 'Aap_uEDTlzYWlrZ-WKg8jnIuSBGfgjEv81grXB4cmYLpTngFtTjiQFaOorI4mBtXNfa0P1ptwjDSxTnXKhp0FW7PETcWzSRLtJIjvLiLsIPd86H3NHZISK0KLJhNayLm-LkD_YiPJKC8Y9vI6KXavG0Nu93bH46Get4d_IN8baOzPpV3khjN', 'width': 4032}]",
1212,OPERATIONAL,"46100 Burjassot, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empalme,ChIJ2c2Xk5BFYA0RHuj2Zhx7g1Y,3.5,ChIJ2c2Xk5BFYA0RHuj2Zhx7g1Y,"['transit_station', 'subway_station', 'point_of_interest', 'establishment']",69,39.4995766,-0.4021083,39.50092642989272,-0.4007584701072777,39.49822677010728,-0.4034581298927222,"FHXX+R5 Burjassot, Spain",8CFXFHXX+R5,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116913495080012838320"">Giovanni De Jesus Navarro Benitez</a>'], 'photo_reference': 'Aap_uEAnmBd2E6Xc7IqZXdiN1Kc5YSz7uS3X1UAbjno9KCdQHTADUzaNx8QAuzMYPBY4Q7FL4dusTymSwKOMjWQSlPHg5nfCFFyNRJKzIZuLLjsVRWvzLlgclbr5HjMkMCJLib0G_jCxVklg2dLfG92FibHjegAyOgCOQigZYRwFNifH0KGt', 'width': 4032}]",
1213,OPERATIONAL,"46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Giorgeta - Roís de Corella,ChIJK0Z9pzBPYA0Roen-61sbvBg,1.0,ChIJK0Z9pzBPYA0Roen-61sbvBg,"['transit_station', 'point_of_interest', 'establishment']",1,39.4590822,-0.3842487,39.46041592989273,-0.3829361201072778,39.45771627010728,-0.3856357798927222,"FJ58+J8 Valencia, Spain",8CFXFJ58+J8,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113283461701954062886"">Estefania Marino</a>'], 'photo_reference': 'Aap_uEDKFRmA0dxwYCLhJyN1fbRs9gGSlR7k_QKQc5yil2AJo-e-TpyRV54ioNZhDE3_AuxxjHk4sxdBZuUWcWisZTPteNIjUNX7cfcvEtRlJoyU-RWg-gXf4ekw0CEddSnywJF-vVE_1f43jbJmSGx9SnWKi7BTOr3BWnmSCEqIR11Osf9_', 'width': 3024}]",
1214,OPERATIONAL,"46200 Paiporta, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paiporta,ChIJoQPuO1pOYA0R6yJ6rRsVOow,4.0,ChIJoQPuO1pOYA0R6yJ6rRsVOow,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",45,39.4320962,-0.4182107,39.43336667989273,-0.4170444201072777,39.43066702010728,-0.4197440798927222,"CHJJ+RP Paiporta, Spain",8CFXCHJJ+RP,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110695680048050958017"">Pablo Marin Ayala</a>'], 'photo_reference': 'Aap_uEBa-JW1YyAElmjZvsvxIheWleW9ozIHhi9eBgBUp6GoObOP-YK2aox395M5OD4VdkdoK99tAIJRNhYC0CYl6AKdeZwtmvIZTpcaRfkDwaVX7mO746sEfz--j7UAcbCYOh7PEcVQsC74fMSXIBnTlJOJRdxuAoyOXhkBQUxiZR4Pzbz3', 'width': 1920}]",
