,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code
171,OPERATIONAL,"calle rafael cort, 6 bajo 1 dcha, lavanderia autoservicio, 46006 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pilar lavanderia,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117235030725676533752"">pilar lavanderia</a>'], 'photo_reference': 'Aap_uECTH2lJVxRJJ90xben35d8k2piKS2uKiyCpe1m7K0FRUnb0cWeQ6TUUHcGFliY2lDpvEf6m_vpyTgO8QOD8UgM_Y3B2aBCZg3OSMvVt329NkFIorAzXpu1JR-xt5wrrP9Jkr3MbiWEK4u8A6kc2jdbuT3MrVq8hcg0rvZKz89a4cBE0', 'width': 1600}]",ChIJufSZoc9IYA0RAb-ZeJlTrqI,4.4,ChIJufSZoc9IYA0RAb-ZeJlTrqI,"['laundry', 'point_of_interest', 'establishment']",12,39.4570817,-0.3666867,39.45848552989272,-0.3653732701072777,39.45578587010728,-0.3680729298927222,True,"FJ4M+R8 Valencia, Spain",8CFXFJ4M+R8
172,OPERATIONAL,"Av. del Primat Reig, 151, 46020 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavadería autoservicio Lavanda Laundry Primado Reig,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103587149575533771546"">Pablo Gamarci</a>'], 'photo_reference': 'Aap_uEDLW-A2GfVgFxT1FuisU-r8eTzca2aRrcqaMNp1i-_hb6mxobRuRm5c5adRfgcV7gy3-eKH299NMpgmiShV3_EHulr3dInsx5XgH63fo8G-TIZaJkIvNskoYDTMz6vMptRiXzxUpKnZoxAsIDu6c2ezHMFpra6KLAipMN8ZWl5bbnh5', 'width': 2048}]",ChIJE9iZzaZIYA0RW6xz2tsiqoE,3.2,ChIJE9iZzaZIYA0RW6xz2tsiqoE,"['laundry', 'point_of_interest', 'establishment']",18,39.4824202,-0.3606714,39.48373772989272,-0.3593199201072778,39.48103807010727,-0.3620195798927222,True,"FJJQ+XP Valencia, Spain",8CFXFJJQ+XP
173,OPERATIONAL,"Avinguda d'Amado Granell Mesado, 7, 46004 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Laundromat CE Colada Expres,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104224616282894467375"">Ricardo Ernesto Gonzalez Nassar</a>'], 'photo_reference': 'Aap_uEBrTIJ0auvg2JsWqldbRTSa1lNpvzf3x0MKWzNEFhkbHGvI8wWwS8padjmsMCwxCtHI0HgrJggXzUkNAZaS9Ze66gES6TqbMLHDX3tYqQFOCCPshnEkbnGXy6EQUNQ-2iu6mUH_-sQDGIyAKidgy5kX56vdaYOOLzAkakvnxsWmHEMj', 'width': 4032}]",ChIJAVAZqchIYA0RW3NxOv746vI,4.7,ChIJAVAZqchIYA0RW3NxOv746vI,"['laundry', 'point_of_interest', 'establishment']",46,39.4604514,-0.3656249,39.46176277989272,-0.3643704701072778,39.45906312010728,-0.3670701298927223,True,"FJ6M+5Q Valencia, Spain",8CFXFJ6M+5Q
174,OPERATIONAL,"Carrer de Sant Valero, 3, 46005 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,neutro lavanderias,"[{'height': 4144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115357280998205461266"">A Google User</a>'], 'photo_reference': 'Aap_uEA8pnxFLpz2l20Nhri96qIwFusiwgz2RZjpoejRZjUvUR-xQWs2_Zu9XiqIwe-8c39ymqh66YCcfPP5FD2BspuJYzYHmC2ko-rElTfFMEjkShipxSly0vdrDey5yhj0dER0x7nQbiJmUObhXnw3u8BtUI2fx0auBidffDYRWsbH7NIe', 'width': 5520}]",ChIJNyhQluxJYA0RoWd00McrhVU,4.8,ChIJNyhQluxJYA0RoWd00McrhVU,"['laundry', 'point_of_interest', 'establishment']",5,39.4642136,-0.3717935,39.46556917989273,-0.3704839201072778,39.46286952010728,-0.3731835798927222,True,"FJ7H+M7 Valencia, Spain",8CFXFJ7H+M7
175,OPERATIONAL,"Carrer de Rubén Darío, 24, 46019 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AGUACERO LAVANDERíA,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108276954686667573143"">ricforpe</a>'], 'photo_reference': 'Aap_uEBQsIzDZuesuu2BKnKAh7ZDjOltHKtTP8XLLTFFkOL1ukR2ttldO34ND1A8O2fa21bWQdsVdyET6r_kbn5Z8ZLFPRy36ISffw5925AVZJhBr-EMewJBbAfUSCc08ZnCDmUy2hNg56FWA26eiozmp9nZpy7Wt0-jG_4pCkIT40dGPOOP', 'width': 1920}]",ChIJ3cx5dZlIYA0RlgCZsu1DWwU,4.6,ChIJ3cx5dZlIYA0RlgCZsu1DWwU,"['laundry', 'point_of_interest', 'establishment']",9,39.4782265,-0.3523135,39.47942402989272,-0.3510497201072778,39.47672437010727,-0.3537493798927223,True,"FJHX+73 Valencia, Spain",8CFXFJHX+73
176,OPERATIONAL,"C. de Donoso Cortés, 46005 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CE Colada Expres Lavaderias Autoservicio,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100875645544284011908"">PACO CASTILLO</a>'], 'photo_reference': 'Aap_uEBkzr3ksMvlLNjDUuzYsPG23wcdinUi8G_MsF05vsfn-t34gExabOb3jOWhYhEfHXv7B8uPFoCLYQBqLbZWFjsmvb40SoxR6K2vK__wVIaAwTiWYONnDSvNJqD5LZvokwC5yOwgRaQZQ0YvY-HVlDdAyJ7A8H-G44yMBP3fd60KkZDi', 'width': 4160}]",ChIJjSZlzMtIYA0RNPd62lcXU5E,3.8,ChIJjSZlzMtIYA0RNPd62lcXU5E,"['laundry', 'point_of_interest', 'establishment']",37,39.4623673,-0.3709705,39.46369457989272,-0.3696213701072777,39.46099492010728,-0.3723210298927222,True,"FJ6H+WJ Valencia, Spain",8CFXFJ6H+WJ
177,OPERATIONAL,"Carrer d'Alboraia, 45, 46010 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Colada Expres,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110961806095274598278"">mig mig</a>'], 'photo_reference': 'Aap_uEAE3nvVhah4ALP6KgEd9KjjmfdMums0vsnTleZrEtvvL1MEGsYNuCVsxTrJgtOCMN4gTXgO2Nr0Ngo1rDqkXc1GgzgQQwZibsJ_sj4j1TcNhSvM8IzNO4gF8Bm2a9Lcyy6m4Ft42WXKFPB4Ytcr9zgFkoD2NIbte5M2UaI7QlEyw-O6', 'width': 3000}]",ChIJh_HT7KlIYA0R7_KanDed03w,4.1,ChIJh_HT7KlIYA0R7_KanDed03w,"['laundry', 'point_of_interest', 'establishment']",28,39.484553,-0.369422,39.48589307989272,-0.3679902201072777,39.48319342010728,-0.3706898798927222,True,"FJMJ+R6 Valencia, Spain",8CFXFJMJ+R6
178,OPERATIONAL,"Av. del Dr. Peset Aleixandre, 124, 46025 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavanderia autoservicio,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110807872402416839619"">Guillermo Roig</a>'], 'photo_reference': 'Aap_uED21-QT5Po07tyJ81RDKwR3spKb6L3_WHec7QQ3U69N424ZU4OuRG9kPjkEDj4prbxotVPjXCh2_2cUqlASA1XDEfREKBrvN0Fy6qGhhXrmvq_6Se46DLq5eKkVSEQtlA8p0CCPqDnqYDEobfwYu55CyqkNJF6fORVASEKrRKD4CsRG', 'width': 4128}]",ChIJkRdAx0hFYA0RtZiZREWQcHM,4.5,ChIJkRdAx0hFYA0RtZiZREWQcHM,"['laundry', 'point_of_interest', 'establishment']",11,39.4893326,-0.3870086,39.49063042989273,-0.3856877701072778,39.48793077010728,-0.3883874298927222,True,"FJQ7+P5 Valencia, Spain",8CFXFJQ7+P5
179,OPERATIONAL,"Carrer de la Blanqueria, 9, 46003 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Carmen Laundry Serranos,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103658159733079419201"">A Google User</a>'], 'photo_reference': 'Aap_uECrjQJXhQKmU54I1JPXFzkk78DNDjRlPiVk8dYpmILN0Ba8fs6PABi-yyjVHVy2GadCcDJAZYaVajARrVCUzhOp9XjB_IzzReBFdBu39V9fpMvf1gK93elpEXu38jFJkq5gYbiGHtt50k2tV6Xfs8bkCiAySzuBgC5Am0_ewEAHNIVy', 'width': 3024}]",ChIJPebwV3tPYA0RGCd2Io45mGg,5.0,ChIJPebwV3tPYA0RGCd2Io45mGg,"['laundry', 'point_of_interest', 'establishment']",1,39.4798686,-0.3772439,39.48124967989273,-0.3758457201072777,39.47855002010728,-0.3785453798927222,True,"FJHF+W4 Valencia, Spain",8CFXFJHF+W4
180,OPERATIONAL,"Carrer d'Alejandra Soler, 9, 46003 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Carmen Laundry Quart,"[{'height': 3021, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116021069004503530756"">A Google User</a>'], 'photo_reference': 'Aap_uEBjyRITDTDO1LXvFyLuN1bvdS-83DHrTV_KFmkrfae7ZZepiyDXzKmijzisfRuvMo6m80fWtYNqCGMhTfUB__DEYgLd6BTm4dCnUJxx8Be46NVcotaShEH4FRX0ZLU9fcyVi0YDrdttSK_73lerFZomlBueqX58SwjejllU6sUIT0M4', 'width': 4032}]",ChIJb_C1XFBPYA0RHjXSnXr22vs,4.4,ChIJb_C1XFBPYA0RHjXSnXr22vs,"['laundry', 'point_of_interest', 'establishment']",26,39.4774164,-0.3828649,39.47877597989272,-0.3815129201072778,39.47607632010728,-0.3842125798927222,True,"FJG8+XV Valencia, Spain",8CFXFJG8+XV
181,OPERATIONAL,"Carrer d'Alcanyís, 36, 46019 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Laundry Room Lavanderías Autoservicio,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115658328119032629526"">Samir Rojas</a>'], 'photo_reference': 'Aap_uEDVQBP6mPTWmuQSUsFliuipKzD1yRf6Z5A6gSkh6rM89iZqeE7JfOIo8TLi6pdNHRF3gyWO_dTxL6iD07XKIhbLYxjhZuSXZzqZdD-NhrlhIDNKG5QYAH-2bXJ1IMlluMyqkBSdX_sYwZeMsrnvyTRFmdJm36w_yFz8TMv-g1sfLbeL', 'width': 4032}]",ChIJLUw2lPxFYA0RWYFfkSDet_g,4.8,ChIJLUw2lPxFYA0RWYFfkSDet_g,"['laundry', 'point_of_interest', 'establishment']",48,39.4946917,-0.3785937,39.49603347989272,-0.3772784701072778,39.49333382010727,-0.3799781298927222,True,"FJVC+VH Valencia, Spain",8CFXFJVC+VH
182,OPERATIONAL,"Carrer dels Tomasos, 20, 46006 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ruzafa Laundry,"[{'height': 422, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102149977645553679436"">A Google User</a>'], 'photo_reference': 'Aap_uEBCTmDVVi_kr3TCzgyPUg2stYBRF_vcjyV3bpn13Ir22dV5H3Cz6KLPJ96eUKahe-ABKTXN58FPQIgkdoXE_4itQny5arUxJgx7nRaQHGi-t4FX_KbD3r-svAXd5-Q1o0zokTRrktUWakPSuOWPx4Pqydweh2ighG_i-USzHNXQMmRi', 'width': 750}]",ChIJ6V7GqY9JYA0RIBmFzYnp3Zk,4.7,ChIJ6V7GqY9JYA0RIBmFzYnp3Zk,"['laundry', 'point_of_interest', 'establishment']",11,39.461641,-0.3717813,39.46290222989273,-0.3703736201072778,39.46020257010728,-0.3730732798927222,True,"FJ6H+M7 Valencia, Spain",8CFXFJ6H+M7
183,OPERATIONAL,"Av. de l'Equador, 57, 46025 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tintoreria y Lavanderia Cisne,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101068763822962045887"">A Google User</a>'], 'photo_reference': 'Aap_uECcG4opfgLb6TJGfHzalHw9efIAWh_ATge__PkRQg_GXysIGb_8SU3_BvPZZx2bGpeupmUEiXlTQY6K4uXIshZn9JWqU-aUJq-vInq3e8qlgCYuNc4S35k_UG5Dd2-1DxHyPS1kXW4ZOshtX4NPdWJ6AamETzuZWjQHoExyQElprOKi', 'width': 1920}]",ChIJs_mLidFFYA0RQA3llBeGl-A,5.0,ChIJs_mLidFFYA0RQA3llBeGl-A,"['laundry', 'point_of_interest', 'establishment']",30,39.49361630000001,-0.389785,39.49503062989272,-0.3883966701072779,39.49233097010728,-0.3910963298927223,True,"FJV6+C3 Valencia, Spain",8CFXFJV6+C3
184,OPERATIONAL,"Carrer dels Sants Just i Pastor, 64, 46022 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavandería Autoservicio Lavanda Laundry Justo y Pastor,"[{'height': 871, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107466203596169402745"">N3 INTEC LAUNDRY</a>'], 'photo_reference': 'Aap_uEBJC_y5u_17EWD_TvAwwYTeQBGunBm4CK9pJcT2E7OIP1TUaxukvAYOes6mYPxujGIwDVobvzHhLSsL2cbcQzMO-D3UAuGJYXZKrKxeJsFWqVJ91pcvB7aF9Z_2RPNzk2WckLZpU8KeaRB75gxFJGvRhyXyRfYSCKK5tZeLhdeuLuO_', 'width': 1546}]",ChIJ-RjWdZhaYA0Ri8jpcoxpgEU,4.4,ChIJ-RjWdZhaYA0Ri8jpcoxpgEU,"['laundry', 'point_of_interest', 'establishment']",47,39.46946500000001,-0.347995,39.47085102989272,-0.3466508201072778,39.46815137010728,-0.3493504798927222,True,"FM92+QR Valencia, Spain",8CFXFM92+QR
185,OPERATIONAL,"Av. del Dr. Peset Aleixandre, 124, 46025 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavanderia autoservicio,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110807872402416839619"">Guillermo Roig</a>'], 'photo_reference': 'Aap_uEBbAfKLCSbtu67rqPpMgarFnOx1OTmPHtP18fWFegGLpezKh7KBDk3goeWPL_Rh3sHxZhfqIvN79EMI3H7QPagsus8BimlPdCxzz_hv8jYQMCeZCBCvUvXyUvPfCugzwoBRsm4RCCJkiI1tpLH8Odr74Z_HGgGo8oOz8yEISn4yQiQc', 'width': 4128}]",ChIJkRdAx0hFYA0RtZiZREWQcHM,4.5,ChIJkRdAx0hFYA0RtZiZREWQcHM,"['laundry', 'point_of_interest', 'establishment']",11,39.4893326,-0.3870086,39.49063042989273,-0.3856877701072778,39.48793077010728,-0.3883874298927222,True,"FJQ7+P5 Valencia, Spain",8CFXFJQ7+P5
186,OPERATIONAL,"C/ de Conca, 85, 46007 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bugadry • Valencia,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113042607534400694908"">Ирина Богданова</a>'], 'photo_reference': 'Aap_uEA4rC8l-qhE3PmdlQFuq3FDX4RFYn4nae2VRwnrQJX6lQ2NIzNerN2GWtD-7HK7yHtlCMh1xxrjFWuh5BP5UwNDXkvOmFbf6_U8-7smBH02LF4Ilxq7Y305M1sXjVMgC6D4-6xn35XuQSv6coCes701hcBlJ0Ehn1sRpHvSzxca6u9e', 'width': 1920}]",ChIJLXLzKD9PYA0RIHI4V9AeZcM,4.5,ChIJLXLzKD9PYA0RIHI4V9AeZcM,"['laundry', 'point_of_interest', 'establishment']",33,39.4626888,-0.389336,39.46406812989272,-0.3880856201072777,39.46136847010727,-0.3907852798927222,True,"FJ76+37 Valencia, Spain",8CFXFJ76+37
187,OPERATIONAL,"Carrer de Jacint Labaila, 2, 46007 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lavanderia Autoservicio,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104213503609646929062"">Angel Gil</a>'], 'photo_reference': 'Aap_uEBkzSf7JyyEVL14EtcwoMXAUBFP_1LdIpbvgwT1m5943UzMK4ZA5Jza9jCRTNGupJi4Dc5hbsBSu9v8OZqvG8NgJWh-YpAIj9Ta7dlElJuEB_6tM_3UP_a-N-V7ib7IAEqTWFa8FWcJ4KSEWrujwPIZJQXAnTgsaC-yHQ-9L9mozeIp', 'width': 3024}]",ChIJZW83lz5PYA0RhgS_4ebjjzA,4.3,ChIJZW83lz5PYA0RhgS_4ebjjzA,"['laundry', 'point_of_interest', 'establishment']",50,39.46065,-0.3903996,39.46191032989272,-0.3890217201072778,39.45921067010728,-0.3917213798927222,True,"FJ65+7R Valencia, Spain",8CFXFJ65+7R
188,OPERATIONAL,"Carrer de Guillem Sorolla, 1, 46001 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,la lavandería blue-wash line,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107328067223381850577"">Alice Fay Marsh</a>'], 'photo_reference': 'Aap_uEAXi_d1wC8XWBjhzrgfZMo4PnRtAQJlLDeQ43Y9y5oGd5dT8FJFMfE2Au6KZk_10WnufnNlkBKgDDXW0HP91VrmQ-007GW7vNRk4dPcImmlZ8I6XXbXN0Youbk1cxGaVbu6Dwh-xzDbLKa0hpj71fxp6Aj4UzegeWV4_YpzBmM-1CDk', 'width': 3024}]",ChIJZ8mU9k5PYA0RIiidZZTABIU,3.7,ChIJZ8mU9k5PYA0RIiidZZTABIU,"['laundry', 'point_of_interest', 'establishment']",53,39.4726522,-0.3810876,39.47402737989273,-0.3797409201072777,39.47132772010728,-0.3824405798927222,True,"FJF9+3H Valencia, Spain",8CFXFJF9+3H
189,OPERATIONAL,"Carrer d'Alboraia, 45, 46010 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Colada Expres,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110961806095274598278"">mig mig</a>'], 'photo_reference': 'Aap_uEAZs82sylOnPuuEsXhvTxDSIHYAjgBoYmHVjnYB5UbN84rJionl5k_cz1-aAq-WrH665PWi5_aNI1PbyzutIXOMPoC0fRjfBlI4WkC2yfSpkXObqTafrhdsPjgyvsh4LZxOVVVoTkFErs_Ha6xO0oLo9o8mSzyj7ylp9_UIHgnxvx95', 'width': 3000}]",ChIJh_HT7KlIYA0R7_KanDed03w,4.1,ChIJh_HT7KlIYA0R7_KanDed03w,"['laundry', 'point_of_interest', 'establishment']",28,39.484553,-0.369422,39.48589307989272,-0.3679902201072777,39.48319342010728,-0.3706898798927222,True,"FJMJ+R6 Valencia, Spain",8CFXFJMJ+R6
190,OPERATIONAL,"Carrer de la Vall de la Ballestera, 34, 46035 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LAVANDERÍA ECOLAUNDRY,"[{'height': 3040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101460127352854789427"">Jose L</a>'], 'photo_reference': 'Aap_uECI0i1XleaEA1u9RypOErJX-hooNapyL4dy4gsXT82kguSS5fwQI-PAMDWJ9C_-B4HpfLs8whVG5u57R85glS103Vuuyz_Ufoy4Bh0d2_vT6i9LSJ1qDbqHyBu0XIzRKIseozs5sDzgd3FN6AsR6Nh6p2LlMX-4zTbkjsaKhqGRyrbx', 'width': 4056}]",ChIJf9ZRfppPYA0R1ukLuw6BEdM,4.6,ChIJf9ZRfppPYA0R1ukLuw6BEdM,"['laundry', 'point_of_interest', 'establishment']",23,39.4794259,-0.3978793,39.48071117989272,-0.3964833701072777,39.47801152010727,-0.3991830298927222,True,"FJH2+QR Valencia, Spain",8CFXFJH2+QR
191,OPERATIONAL,"Carrer de Francesc Sempere, 9, 46006 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,California Laundry,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114675148626322555765"">A Google User</a>'], 'photo_reference': 'Aap_uEBCvuPL1vy0Q9EUDzoyT9S4PwXmaNeIFIjYS9Vru-L4qWLl-tuaE52Pj9KLfMcqPtsL1OZuMzSHab4uhnu_Q4jZSyuu0CmwuKMRJTU_RmExeYUMf-vd16viuIxOdIIt1SErntsYviccLOp7qFzJhwShdou-YUQLVbgELphUn2eOKCOc', 'width': 4032}]",ChIJ_TWxG2JJYA0R4dI6iRXN5y4,5.0,ChIJ_TWxG2JJYA0R4dI6iRXN5y4,"['laundry', 'point_of_interest', 'establishment']",8,39.4610041,-0.3713751,39.46239047989272,-0.3699256201072778,39.45969082010728,-0.3726252798927222,True,"FJ6H+CC Valencia, Spain",8CFXFJ6H+CC
192,OPERATIONAL,"Carrer de la Blanqueria, 9, 46003 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Carmen Laundry Serranos,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103658159733079419201"">A Google User</a>'], 'photo_reference': 'Aap_uEASN_UVPhlo7Nzox564MsV-kViCHYBkMaA_rbxmN38cAdr8iqcOJqDandCuTFxnU3KPZ3uz20Fxs53sRJPDBQ38oBq0M5glXzl0qbMpKsWr5KsxgXQ6ehLUcwOcJLnaMziUgEQYuUe3iFIRlHUEhqxcNcQonPMZnwDU_ZsHjc9SigcX', 'width': 3024}]",ChIJPebwV3tPYA0RGCd2Io45mGg,5.0,ChIJPebwV3tPYA0RGCd2Io45mGg,"['laundry', 'point_of_interest', 'establishment']",1,39.4798686,-0.3772439,39.48124967989273,-0.3758457201072777,39.47855002010728,-0.3785453798927222,True,"FJHF+W4 Valencia, Spain",8CFXFJHF+W4
193,OPERATIONAL,"Carrer de Rubén Darío, 24, 46019 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AGUACERO LAVANDERíA,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108276954686667573143"">ricforpe</a>'], 'photo_reference': 'Aap_uEDMiaC77lY3Jw6XNWWM0PybmtGfJsl4D7evzxS97ziirRJHJH5j69_Jk5QXcsXFgSS64GfrGt4nm9Oj6m6VJfoOIrBzT1qltSSQO9HFBXaaYdgvUq8rczpsUu5XpVofd79pCJUZEYZjcYFL2EjcZrs1iZuN7MURclZVcWT_MWRqxeIY', 'width': 1920}]",ChIJ3cx5dZlIYA0RlgCZsu1DWwU,4.6,ChIJ3cx5dZlIYA0RlgCZsu1DWwU,"['laundry', 'point_of_interest', 'establishment']",9,39.4782265,-0.3523135,39.47942402989272,-0.3510497201072778,39.47672437010727,-0.3537493798927223,True,"FJHX+73 Valencia, Spain",8CFXFJHX+73
194,OPERATIONAL,"Avinguda d'Amado Granell Mesado, 7, 46004 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Laundromat CE Colada Expres,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104224616282894467375"">Ricardo Ernesto Gonzalez Nassar</a>'], 'photo_reference': 'Aap_uEDx2xBpzNxWE6yzDhGQO0rgNWr3sb3Uurb8He-gqGWJXCYvVY9mrn9usdd1-wr2sbxOo6ooNhcfV3WdsIVuZOhJnH8wJMH1n0dEacuqC62XYEdBlObTX0N8mn8TRhl2Rjc1ZEr5r4lnWS6AhvMKIbEBl4q-DrC2ERYRyqBA02XglwZR', 'width': 4032}]",ChIJAVAZqchIYA0RW3NxOv746vI,4.7,ChIJAVAZqchIYA0RW3NxOv746vI,"['laundry', 'point_of_interest', 'establishment']",46,39.4604514,-0.3656249,39.46176277989272,-0.3643704701072778,39.45906312010728,-0.3670701298927223,True,"FJ6M+5Q Valencia, Spain",8CFXFJ6M+5Q
195,OPERATIONAL,"Av. de Burjassot, 116, 46009 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,La Lavandería,,ChIJg9M11fVFYA0RdGljoOArzKk,2.6,ChIJg9M11fVFYA0RdGljoOArzKk,"['laundry', 'point_of_interest', 'establishment']",7,39.4883614,-0.3890444,39.48966797989272,-0.3877605701072778,39.48696832010728,-0.3904602298927222,True,"FJQ6+89 Valencia, Spain",8CFXFJQ6+89
